method	contrast_id	level_a	level_b	feature_id	gene_id	p_value	q_value	n_junctions	mapping_complete	short_read_effect_norm	native_effect_dot_product	long_read_effect_norm	pooled_dot_product	pooled_cosine	pooled_replicated	replicate_1_dot_product	replicate_2_dot_product	both_replicates_replicated	minimum_pooled_depth	minimum_replicate_depth	block_id	gene_name	event_type	n_paths	n_mappable_paths	n_mapped_transcripts	original_effect_norm	replicate_1_cosine	replicate_2_cosine	technical_g_test_p_value	counts_a_rep1	counts_a_rep2	counts_b_rep1	counts_b_rep2	technical_g_test_fdr	technical_bh_directional_replication	statistic	raw_p_value	rank	p_tie_size	n_evaluable	n_agreement	n_observed	cumulative_agreement	p_value_pairwise
Tealeaf omnibus	NA	EX_cortical	INH_medium_spiny	ENSMUSG00000030102.12:B1	ENSMUSG00000030102.12	0.000197745699031	NA	NA	True	NA	NA	0.1640887925393421	-0.0008564020116217	-1.0	False	-0.0016383785615744	-0.0001897606747587	False	408.97	140.3	ENSMUSG00000030102.12:B1	Itpr1	alternative first region	2.0	2.0	2.0	0.0052191377507783	-1.0	-0.9999999999999996	0.0010866582688866	[62, 77]	[124, 143]	[131, 65]	[107, 111]	0.0035593602480878	False	32.59819267955852	2.6529645921152784e-06	144	53	200	86	144	0.5972222222222222	3.1724881824815205e-05
Tealeaf omnibus	NA	EX_cortical	INH_medium_spiny	ENSMUSG00000021488.9:B2	ENSMUSG00000021488.9	0.000197745699031	NA	NA	True	NA	NA	0.0669315377702792	0.0081536287873455	1.0	True	0.0358979186272234	-0.0119461473273564	False	89.49	34.16	ENSMUSG00000021488.9:B2	Nsd1	cassette exon	2.0	2.0	5.0	0.1218204311296448	1.0	-1.0	0.3963006776916219	[2, 51]	[5, 40]	[8, 25]	[2, 53]	0.5563229629985889	False	38.16896376988394	3.624980410358541e-06	145	53	200	87	145	0.6	3.1724881824815205e-05
Tealeaf omnibus	NA	ASC	EX_cortical	ENSMUSG00000024921.18:B2	ENSMUSG00000024921.18	0.000197745699031	NA	NA	True	NA	NA	0.079821898962998	-0.005006612977595	-1.0	False	0.0338169315377376	-0.014399075177831	False	215.99	36.11	ENSMUSG00000024921.18:B2	Smarca2	cassette exon	2.0	2.0	12.0	0.0627222985501245	1.0	-1.0	0.0914809131733932	[13, 22]	[153, 26]	[468, 148]	[686, 309]	0.1710604259921897	False	38.28439133107732	3.7089463857426393e-06	146	53	200	87	146	0.5958904109589042	0.0002625360987135
Tealeaf omnibus	NA	EX_cortical	INH_medium_spiny	ENSMUSG00000041645.15:B1	ENSMUSG00000041645.15	0.000197745699031	NA	NA	True	NA	NA	0.0123675775810853	0.0005671803239655	1.0	True	-0.0003571368722382	0.0012797226427596	False	1327.0	501.66	ENSMUSG00000041645.15:B1	Ddx24	alternative first region	2.0	2.0	2.0	0.0458602600425932	-1.0	1.0	0.6145007252881143	[181, 387]	[490, 1113]	[258, 566]	[163, 338]	0.7675281432586952	False	76.4250898717021	4.903975169093908e-06	147	53	200	88	147	0.5986394557823129	7.696451935657662e-05
Tealeaf omnibus	NA	EX_cortical	INH_medium_spiny	ENSMUSG00000029467.16:B1	ENSMUSG00000029467.16	0.000197745699031	NA	NA	True	NA	NA	0.017422545286825	0.000694724761595	1.0	True	-0.0045264391932748	0.006083281727647	False	1807.56	819.56	ENSMUSG00000029467.16:B1	Atp2a2	alternative first region	2.0	2.0	2.0	0.0398750440970546	-1.0	1.0	0.2212701492370165	[262, 1234]	[54, 1276]	[78, 741]	[146, 841]	0.3551385895254116	False	43.48906383650837	5.513144663899474e-06	148	53	200	89	148	0.6013513513513513	0.0001562255897516
Tealeaf omnibus	NA	ASC	EX_cortical	ENSMUSG00000028809.17:B3	ENSMUSG00000028809.17	0.000197745699031	NA	NA	True	NA	NA	0.2579586228816615	0.011525765095882	1.0	True	0.0099742143109772	0.0119194266838551	True	212.07	81.74000000000001	ENSMUSG00000028809.17:B3	Srrm1	cassette exon	2.0	2.0	4.0	0.0446806738504318	1.0	1.0	1.2042295112517584e-06	[38, 43]	[58, 71]	[60, 136]	[139, 396]	5.916699078242058e-06	True	33.208460455748074	6.446466848013154e-06	149	53	200	90	149	0.6040268456375839	3.1724881824815205e-05
Tealeaf omnibus	NA	EX_cortical	INH_medium_spiny	ENSMUSG00000032216.16:B1	ENSMUSG00000032216.16	0.000197745699031	NA	NA	True	NA	NA	0.0097696669184509	-6.752755088103953e-05	-1.0	False	-0.0001210108573422	NA	NA	325.7	128.41	ENSMUSG00000032216.16:B1	Nedd4	alternative first region	2.0	2.0	2.0	0.0069119604019976	-1.0	NA	0.386803451643921	[128, 0]	[200, 0]	[179, 2]	[143, 0]	0.5473615148580949	False	34.639231369720896	1.1853280138191385e-05	150	53	200	90	150	0.6	0.0002247696111485
Tealeaf omnibus	NA	EX_cortical	INH_medium_spiny	ENSMUSG00000020886.18:B2	ENSMUSG00000020886.18	0.000197745699031	NA	NA	True	NA	NA	1.1043133909632932	0.0347013827294462	1.0	True	0.0307597605291421	0.0350665683265683	True	24.5	8.17	ENSMUSG00000020886.18:B2	Dlg4	cassette exon	2.0	2.0	9.0	0.0314234917491819	1.0	1.0	2.5200066591217883e-14	[6, 1]	[16, 0]	[16, 103]	[13, 49]	2.451279204782103e-13	True	30.86982051867021	1.2849983014478858e-05	151	53	200	91	151	0.6026490066225165	3.1724881824815205e-05
Tealeaf omnibus	NA	EX_cortical	INH_medium_spiny	ENSMUSG00000020900.16:B1	ENSMUSG00000020900.16	0.000197745699031	NA	NA	True	NA	NA	0.4694246345771687	-0.0293393628022174	-1.0	False	-0.0455615057528229	NA	NA	73.81	21.35	ENSMUSG00000020900.16:B1	Myh10	alternative first region	2.0	2.0	2.0	0.0625006883770485	-1.0	NA	3.037066736257345e-09	[23, 24]	[26, 0]	[21, 0]	[57, 0]	1.9761454506863672e-08	False	27.71746838479079	1.505769810042856e-05	152	53	200	91	152	0.5986842105263158	3.1724881824815205e-05
Tealeaf omnibus	NA	EX_cerebellum_granule	EX_cortical	ENSMUSG00000024109.19:B2	ENSMUSG00000024109.19	0.000197745699031	NA	NA	True	NA	NA	0.0583161031259233	0.0072606633563776	1.0	True	0.019268624740488	0.0079444158351939	True	1169.9700000000005	76.4	ENSMUSG00000024109.19:B2	Nrxn1	cassette exon	2.0	2.0	12.0	0.1245052904289501	0.9999999999999998	1.0	0.010431773720678	[41, 35]	[482, 611]	[695, 916]	[1541, 2352]	0.0266466792918114	True	36.0887718171483	1.9638627707758507e-05	153	53	200	92	153	0.6013071895424836	0.0001174674027957
Tealeaf omnibus	NA	EX_cerebellum_granule	EX_cortical	ENSMUSG00000061689.16:B3	ENSMUSG00000061689.16	0.000197745699031	NA	NA	True	NA	NA	0.0369663809886548	-0.0041339008207462	-0.9999999999999998	False	-0.0082997311712632	-0.0044313186673994	False	83.08	7.5	ENSMUSG00000061689.16:B3	Dlgap4	cassette exon	2.0	2.0	7.0	0.111828659181296	-1.0	-0.9999999999999998	0.4505634998195998	[7, 0]	[72, 3]	[313, 17]	[550, 40]	0.6085450916217037	False	36.90850672692861	2.334582681587583e-05	154	53	200	92	154	0.5974025974025974	0.000220046209704
Tealeaf omnibus	NA	EX_cortical	INH_medium_spiny	ENSMUSG00000019302.17:B3	ENSMUSG00000019302.17	0.000197745699031	NA	NA	True	NA	NA	0.0663772694796867	0.0036833687909694	1.0000000000000002	True	-0.0008069548445319	0.010780697025357	False	58.25	23.15	ENSMUSG00000019302.17:B3	Atp6v0a1	cassette exon	2.0	2.0	3.0	0.0554914177675936	-1.0	1.0	0.5940735898300504	[18, 48]	[25, 70]	[10, 25]	[3, 20]	0.7497940589860269	False	45.27497324232997	3.111062474367223e-05	155	53	200	93	155	0.6	7.696451935657662e-05
Tealeaf omnibus	NA	ASC	EX_cortical	ENSMUSG00000051391.10:B1	ENSMUSG00000051391.10	0.000197745699031	NA	NA	True	NA	NA	0.0180023698070046	0.001093912105566	1.0	True	-0.0002588389704593	0.001784548225872	False	68.0	22.0	ENSMUSG00000051391.10:B1	Ywhag	alternative first region	2.0	2.0	2.0	0.0607648946940525	-1.0	1.0	0.4908421750423964	[0, 22]	[1, 45]	[3, 993]	[1, 1027]	0.6501802126077412	False	25.738872498758543	0.0001068298557938	156	53	200	94	156	0.6025641025641025	0.0003524022083871
Tealeaf omnibus	NA	ASC	EX_cortical	ENSMUSG00000061689.16:B2	ENSMUSG00000061689.16	0.000197745699031	NA	NA	True	NA	NA	0.0823775896016371	0.0113898673782905	1.0	True	0.0102617279085821	0.0118877021729316	True	250.05	105.48	ENSMUSG00000061689.16:B2	Dlgap4	mutually exclusive exons	2.0	2.0	7.0	0.1382641496718937	1.0	1.0	1.5904824971231928e-05	[0, 105]	[1, 143]	[17, 313]	[40, 550]	6.489977308177156e-05	True	38.77286113746201	0.0001508431968131	157	53	200	95	157	0.6050955414012739	0.0002460508833226
Tealeaf omnibus	NA	EX_cortical	INH_medium_spiny	ENSMUSG00000032827.16:B1	ENSMUSG00000032827.16	0.000197745699031	NA	NA	True	NA	NA	0.052965849458387	-0.0014812979013007	-1.0000000000000002	False	-0.0059671508572993	0.0028855390640892	False	466.44	232.6	ENSMUSG00000032827.16:B1	Ppp1r9a	alternative first region	2.0	2.0	2.0	0.0279670375619024	-1.0000000000000002	1.0000000000000002	0.0925679879106336	[60, 171]	[20, 213]	[39, 319]	[63, 333]	0.1720906802276838	False	18.194621450927567	0.0001513223932351	158	53	200	95	158	0.6012658227848101	0.0001903492909488
Tealeaf omnibus	NA	EX_cerebellum_granule	EX_cortical	ENSMUSG00000058756.14:B1	ENSMUSG00000058756.14	0.000197745699031	NA	NA	True	NA	NA	0.0803692190280675	-0.0320419319905689	-1.0	False	0.0143421829974471	-0.0416651415822793	False	310.16	17.5	ENSMUSG00000058756.14:B1	Thra	alternative first region	2.0	2.0	2.0	0.3986841278049357	1.0	-0.9999999999999998	0.0323867439630692	[4, 13]	[80, 212]	[153, 450]	[325, 1298]	0.0704027865382294	False	23.06468439260451	0.0002158795766835	159	53	200	95	159	0.5974842767295597	0.00055011552426
Tealeaf omnibus	NA	ASC	EX_cortical	ENSMUSG00000028760.17:B2	ENSMUSG00000028760.17	0.000197745699031	NA	NA	True	NA	NA	0.0846632746424063	0.0052440260719241	1.0	True	0.0059455581836284	0.0051436028124614	True	190.65	65.17	ENSMUSG00000028760.17:B2	Eif4g3	cassette exon	2.0	2.0	6.0	0.0619397973214878	1.0	1.0	0.0362927831025581	[10, 54]	[16, 109]	[17, 170]	[17, 218]	0.0777869030818185	False	25.84770538855397	0.0002176100928528	160	53	200	96	160	0.6	0.0007811889696117
Tealeaf omnibus	NA	EX_cortical	INH_medium_spiny	ENSMUSG00000019302.17:B1	ENSMUSG00000019302.17	0.000197745699031	NA	NA	True	NA	NA	0.0335705096215087	-0.0027972384669847	-1.0	False	-0.0214610595501757	0.0161879769722947	False	58.25	23.15	ENSMUSG00000019302.17:B1	Atp6v0a1	alternative first region	2.0	2.0	3.0	0.0833242777223902	-1.0	1.0	0.8449514873821187	[6, 60]	[25, 70]	[10, 25]	[3, 20]	0.9773923591294992	False	27.68825303413665	0.0002294993283422	161	53	200	96	161	0.5962732919254659	0.0003848225967828
Tealeaf omnibus	NA	EX_cerebellum_granule	EX_cortical	ENSMUSG00000001472.18:B1	ENSMUSG00000001472.18	0.000197745699031	NA	NA	True	NA	NA	0.1847055101617883	-0.0194756940642985	-1.0	False	-0.0090927927122546	-0.021905838063685	False	159.59	8.25	ENSMUSG00000001472.18:B1	Tcf25	alternative first region	2.0	2.0	2.0	0.105441868232514	-1.0	-1.0	2.083573586379145e-05	[6, 1]	[114, 36]	[337, 60]	[1000, 105]	8.395319513318478e-05	False	22.786074327947155	0.0002334571300216	162	53	200	96	162	0.5925925925925926	0.0006601386291121
Tealeaf omnibus	NA	EX_cortical	INH_medium_spiny	ENSMUSG00000032011.6:B1	ENSMUSG00000032011.6	0.000197745699031	NA	NA	True	NA	NA	0.0054401342990993	0.0008390678624988	1.0000000000000002	True	0.0010437028971251	0.0004250817198858	True	694.0	268.0	ENSMUSG00000032011.6:B1	Thy1	alternative first region	2.0	2.0	2.0	0.1542366082097892	1.0	1.0	0.2876827490514138	[442, 1]	[1120, 2]	[423, 3]	[267, 1]	0.4349112831028437	False	38.23642598345011	0.00024895834091	163	53	200	97	163	0.5950920245398773	0.0006412174582139
Tealeaf omnibus	NA	EX_cerebellum_granule	EX_cortical	ENSMUSG00000025404.16:B3	ENSMUSG00000025404.16	0.000197745699031	NA	NA	True	NA	NA	0.1276657937969151	-0.0340998822039223	-1.0000000000000002	False	-0.0177428987407598	-0.0536231552756538	False	27.32	1.0	ENSMUSG00000025404.16:B3	R3hdm2	cassette exon	2.0	2.0	8.0	0.2671027311996105	-1.0	-1.0000000000000002	0.1266130628904248	[0, 1]	[0, 26]	[11, 227]	[28, 171]	0.2249601098957178	False	38.26750801634064	0.0003078116338469	164	53	200	97	164	0.5914634146341463	0.0005905221199744
Tealeaf omnibus	NA	EX_cortical	INH_medium_spiny	ENSMUSG00000006005.19:B1	ENSMUSG00000006005.19	0.000197745699031	NA	NA	True	NA	NA	0.004561553687306	0.0002748340504748	1.0	True	0.0014097797022681	0.0007096140760189	True	2002.86	856.6199999999999	ENSMUSG00000006005.19:B1	Tpr	alternative first region	2.0	2.0	2.0	0.0602500966369532	1.0000000000000002	1.0	0.7496171321060803	[104, 751]	[121, 1462]	[119, 1012]	[59, 810]	0.8936837409031964	False	40.3514718871512	0.0003352850558859	165	53	200	98	165	0.593939393939394	0.0005905221199744
Tealeaf omnibus	NA	ASC	EX_cortical	ENSMUSG00000031865.17:B3	ENSMUSG00000031865.17	0.000197745699031	NA	NA	True	NA	NA	0.3222433338523949	-0.1315973283247452	-1.0	False	-0.1725643159161357	-0.1178896893638758	False	105.92	41.83	ENSMUSG00000031865.17:B3	Dctn1	alternative last region	2.0	2.0	4.0	0.408378745190813	-1.0000000000000002	-1.0	5.9719399291691366e-12	[0, 41]	[0, 64]	[101, 237]	[207, 807]	4.9577397860257576e-11	False	21.88719606790489	0.0005401134839116	166	53	200	98	166	0.5903614457831325	0.0008466097129223
Tealeaf omnibus	NA	EX_cerebellum_granule	EX_cortical	ENSMUSG00000039585.16:B1	ENSMUSG00000039585.16	0.000197745699031	NA	NA	True	NA	NA	0.0244351455153111	0.0067358620137324	1.0000000000000002	True	-0.1299961520016724	0.0023972640067787	False	113.34	3.0	ENSMUSG00000039585.16:B1	Myo9a	cassette exon	2.0	2.0	3.0	0.2756628565813844	-1.0	1.0000000000000004	0.7954760346909138	[0, 3]	[42, 67]	[146, 292]	[218, 352]	0.9341992943992072	False	33.50247418159219	0.000927985836251	167	53	200	99	167	0.592814371257485	0.0013679305775231
Tealeaf omnibus	NA	EX_cerebellum_granule	EX_cortical	ENSMUSG00000034593.17:B1	ENSMUSG00000034593.17	0.000197745699031	NA	NA	True	NA	NA	0.5175589180532787	-0.0351932750722841	-0.9999999999999998	False	NA	-0.0404321020221551	NA	30.97	0.0	ENSMUSG00000034593.17:B1	Myo5a	alternative first region	2.0	2.0	2.0	0.0679985869138502	NA	-0.9999999999999998	2.8199943327554127e-06	[0, 0]	[0, 30]	[36, 88]	[71, 98]	1.3056031454055106e-05	False	13.899959348282794	0.0012084170987621	168	53	200	99	168	0.5892857142857143	0.00157338727804
Tealeaf omnibus	NA	ASC	EX_cortical	ENSMUSG00000030451.17:B2	ENSMUSG00000030451.17	0.000197745699031	NA	NA	True	NA	NA	0.0762847831813989	0.0010947225576935	0.9999999999999998	True	0.004684471125643	-0.0011151607069795	False	64.42	31.17	ENSMUSG00000030451.17:B2	Herc2	cassette exon	2.0	2.0	3.0	0.0143504708545928	1.0	-1.0	0.2111418610475714	[0, 33]	[3, 27]	[52, 175]	[25, 497]	0.3419751643472002	False	17.954672813708935	0.0012660379604242	169	53	200	100	169	0.591715976331361	0.0016656672663068
Tealeaf omnibus	NA	ASC	EX_cortical	ENSMUSG00000028760.17:B1	ENSMUSG00000028760.17	0.000197745699031	NA	NA	True	NA	NA	0.2590516770621634	0.0195758046215683	1.0000000000000002	True	0.0106108342214856	0.025716545891415	True	100.34	40.79	ENSMUSG00000028760.17:B1	Eif4g3	alternative first region	2.0	2.0	5.0	0.0755671796591797	1.0	1.0	2.2230421689221176e-08	[36, 4]	[45, 14]	[74, 0]	[80, 0]	1.3379935054199996e-07	True	15.953595012433016	0.0013329230954676	170	53	200	101	170	0.5941176470588235	0.0016404968361846
Tealeaf omnibus	NA	EX_cortical	ODC	ENSMUSG00000026442.15:B1	ENSMUSG00000026442.15	0.000197745699031	NA	NA	True	NA	NA	0.8634231469419554	0.2748871736361629	0.9999999999999998	True	0.4502417736373283	0.2281990256359478	True	29.0	6.0	ENSMUSG00000026442.15:B1	Nfasc	alternative first region	2.0	2.0	2.0	0.3183690113124134	1.0	1.0	3.964667686315697e-16	[0, 6]	[11, 12]	[54, 0]	[115, 1]	4.242194424357796e-15	True	22.046071602355727	0.0014020556734318	171	53	200	102	171	0.5964912280701754	0.0019241129839144
Tealeaf omnibus	NA	ASC	EX_cortical	ENSMUSG00000061603.9:B1	ENSMUSG00000061603.9	0.000197745699031	NA	NA	True	NA	NA	0.0467290017492356	-0.0063291937523478	-1.0000000000000002	False	-0.009863750709639	-0.0042056375764104	False	32.5	11.5	ENSMUSG00000061603.9:B1	Akap6	alternative first region	2.0	2.0	2.0	0.1354446599632607	-0.9999999999999998	-1.0	0.5486396145904906	[11, 0]	[21, 0]	[285, 15]	[490, 11]	0.7031876086150624	False	15.15327877819464	0.0015824735261414	172	53	200	102	172	0.5930232558139535	0.001796734630107
Tealeaf omnibus	NA	ASC	EX_cortical	ENSMUSG00000005871.16:B1	ENSMUSG00000005871.16	0.000197745699031	NA	NA	True	NA	NA	0.9007489777759432	0.0115241474562658	1.0	True	0.0123073016840213	0.0117441234306009	True	77.03999999999999	23.630000000000003	ENSMUSG00000005871.16:B1	Apc	alternative first region	2.0	2.0	3.0	0.0127939611818603	1.0	1.0	2.142359375408166e-22	[0, 45]	[8, 78]	[36, 17]	[17, 6]	3.173987813104714e-21	True	12.7276795929368	0.0017626735861977	173	53	200	103	173	0.5953757225433526	0.0022861497428081
Tealeaf omnibus	NA	EX_cerebellum_granule	EX_cortical	ENSMUSG00000024073.17:B1	ENSMUSG00000024073.17	0.000197745699031	NA	NA	True	NA	NA	0.2905011818476499	-0.0149392235800241	-1.0	False	NA	-0.0073279548787732	NA	34.78	0.0	ENSMUSG00000024073.17:B1	Birc6	alternative first region	2.0	2.0	4.0	0.0514256895101337	NA	-1.0000000000000002	0.0550891983095785	[0, 0]	[19, 14]	[2, 26]	[35, 39]	0.1093832947878847	False	23.79456119804389	0.0018342604748466	174	53	200	103	174	0.5919540229885057	0.00412884251011
Tealeaf omnibus	NA	ASC	EX_cortical	ENSMUSG00000026915.17:B1	ENSMUSG00000026915.17	0.000197745699031	NA	NA	True	NA	NA	0.0467217792476689	0.0028818239587286	1.0	True	0.0080685807238997	NA	NA	43.41	16.17	ENSMUSG00000026915.17:B1	Strbp	alternative first region	2.0	2.0	2.0	0.0616805268363664	1.0	NA	0.3758789408139811	[0, 16]	[0, 27]	[35, 347]	[0, 689]	0.5346697488978785	False	16.148547041160587	0.0021736844565532	175	53	200	104	175	0.5942857142857143	0.0035923428965109
Tealeaf omnibus	NA	EX_cerebellum_granule	EX_cortical	ENSMUSG00000022000.12:B1	ENSMUSG00000022000.12	0.000197745699031	NA	NA	True	NA	NA	0.0601620729869881	-0.005097125367615	-1.0	False	-0.0651977816514825	-0.0060163178314452	False	117.08	1.0	ENSMUSG00000022000.12:B1	Zc3h13	alternative first region	2.0	2.0	2.0	0.0847232336677875	-0.9999999999999998	-1.0	0.4680348299611123	[1, 0]	[55, 61]	[83, 99]	[125, 170]	0.6242625225104588	False	21.252142902254537	0.0024778610544742	176	53	200	104	176	0.5909090909090909	0.0050620740363677
Tealeaf omnibus	NA	EX_cerebellum_granule	EX_cortical	ENSMUSG00000034243.18:B1	ENSMUSG00000034243.18	0.000197745699031	NA	NA	True	NA	NA	0.4143025636294277	-0.0387285161304392	-1.0000000000000002	False	-0.0509257813935736	-0.0696350169343805	False	36.11	4.14	ENSMUSG00000034243.18:B1	Golgb1	whole-gene complex	2.0	2.0	2.0	0.0934788232811417	-1.0000000000000002	-1.0000000000000002	0.0058308528293777	[0, 4]	[15, 16]	[13, 21]	[40, 0]	0.0160891440535551	False	47.33952215056751	0.0025622649277598	177	53	200	104	177	0.5875706214689266	0.0065232247509784
Tealeaf omnibus	NA	EX_cortical	INH_medium_spiny	ENSMUSG00000036564.18:B1	ENSMUSG00000036564.18	0.000197745699031	NA	NA	True	NA	NA	0.3246459471769065	0.0029647750855795	1.0	True	0.0038825515385615	0.0016114518956605	True	276.65	93.82	ENSMUSG00000036564.18:B1	Ndrg4	alternative first region	2.0	2.0	2.0	0.0091323335817402	1.0	1.0	1.0371297009798922e-08	[28, 126]	[36, 98]	[88, 94]	[37, 56]	6.40228142335664e-08	True	10.262736759167169	0.0028799673866553	178	53	200	105	178	0.5898876404494382	0.0024428159005107
Tealeaf omnibus	NA	ASC	EX_cerebellum_granule	ENSMUSG00000021087.19:B1	ENSMUSG00000021087.19	0.000197745699031	NA	NA	True	NA	NA	0.648811388778018	-0.072742621345112	-0.9999999999999998	False	-0.0992474866748137	-0.0620400387930604	False	200.7	68.02000000000001	ENSMUSG00000021087.19:B1	Rtn1	alternative first region	2.0	2.0	2.0	0.1121167454876473	-1.0	-1.0	3.892749398163056e-36	[16, 52]	[56, 76]	[59, 9]	[699, 157]	1.0131669379543304e-34	False	18.84165609319753	0.0029532996078853	179	53	200	105	179	0.5865921787709497	0.0042320751931499
Tealeaf omnibus	NA	EX_cerebellum_granule	EX_cortical	ENSMUSG00000025372.17:B1	ENSMUSG00000025372.17	0.000197745699031	NA	NA	True	NA	NA	0.1491118821183683	-0.0341410684117679	-1.0	False	-0.0168397503185839	-0.0370221354716711	False	176.35	10.0	ENSMUSG00000025372.17:B1	Baiap2	cassette exon	2.0	2.0	5.0	0.2289627622342398	-0.9999999999999998	-1.0	0.0001459237875875	[1, 9]	[12, 153]	[87, 486]	[424, 1827]	0.0005282879979203	False	14.41780745016282	0.0034708397851055	180	53	200	105	180	0.5833333333333334	0.0034634033710459
Tealeaf omnibus	NA	EX_cerebellum_granule	INH_medium_spiny	ENSMUSG00000039953.14:B1	ENSMUSG00000039953.14	0.000197745699031	NA	NA	True	NA	NA	0.0795129333117486	-0.0119709068676343	-1.0	False	-0.0458208536267281	-0.0203132610826475	False	55.83	1.5	ENSMUSG00000039953.14:B1	Clstn1	alternative first region	2.0	2.0	2.0	0.1505529524448517	-1.0	-1.0	0.5209062581427377	[0, 1]	[11, 43]	[14, 54]	[17, 41]	0.6778820629614276	False	11.37110747833855	0.003801583713825	181	53	200	105	181	0.580110497237569	0.0041808779843767
Tealeaf omnibus	NA	EX_cerebellum_granule	EX_cortical	ENSMUSG00000022812.15:B1	ENSMUSG00000022812.15	0.000197745699031	NA	NA	True	NA	NA	0.0032958101490567	0.0003598320025697	1.0	True	-0.0585072446047434	0.0040099633596151	False	225.66	5.0	ENSMUSG00000022812.15:B1	Gsk3b	alternative first region	2.0	2.0	2.0	0.1091786196097342	-1.0	1.0000000000000002	1.0	[1, 4]	[121, 99]	[319, 232]	[713, 648]	1.0	False	11.649700718185612	0.0038145165462204	182	53	200	106	182	0.5824175824175825	0.0042965393328646
Tealeaf omnibus	NA	EX_cerebellum_granule	EX_cortical	ENSMUSG00000032187.17:B2	ENSMUSG00000032187.17	0.000197745699031	NA	NA	True	NA	NA	0.0334175437643291	-0.0019905725342293	-1.0	False	-0.0034243760554159	-0.0010902888762588	False	268.16	4.0	ENSMUSG00000032187.17:B2	Smarca4	cassette exon	2.0	2.0	3.0	0.0595666919228847	-1.0000000000000002	-0.9999999999999998	0.0047218203804838	[4, 0]	[264, 0]	[433, 18]	[710, 9]	0.0134929169923024	False	14.38543823686247	0.0040183674427643	183	53	200	106	183	0.5792349726775956	0.0049160005129739
Tealeaf omnibus	NA	EX_cortical	EX_hippocampus_granule	ENSMUSG00000027677.18:B1	ENSMUSG00000027677.18	0.000197745699031	NA	NA	True	NA	NA	0.0362013204605245	-0.0030217936839045	-1.0000000000000002	False	0.0035883192102205	-0.0185788870675061	False	37.23	2.29	ENSMUSG00000027677.18:B1	Ttc14	alternative first region	2.0	2.0	2.0	0.0834719188544426	1.0	-1.0	0.8515416963230553	[91, 3]	[56, 10]	[32, 2]	[2, 0]	0.9785616390920074	False	15.24512932743507	0.0070655442590923	184	53	200	106	184	0.5760869565217391	0.0116796786017519
Tealeaf omnibus	NA	EX_cortical	INH_medium_spiny	ENSMUSG00000039585.16:B2	ENSMUSG00000039585.16	0.000197745699031	NA	NA	True	NA	NA	0.1689842752894567	-0.0227082511540658	-1.0	False	-0.0258400729423788	-0.0201423970538441	False	680.46	278.0	ENSMUSG00000039585.16:B2	Myo9a	cassette exon	2.0	2.0	3.0	0.1343808535745019	-1.0	-1.0	1.282383834322062e-06	[146, 292]	[218, 352]	[130, 147]	[196, 205]	6.2370486487482105e-06	False	9.777971616548484	0.0070857005883369	185	53	200	106	185	0.572972972972973	0.0088100552096793
