test_id	feature_id	feature_type	start	end	path_numbers	primer	low_cell_type	high_cell_type	n_common_subjects	fitted_delta	observed_delta	observed_delta_se	minimum_total_denominator
ENSMUSG00000041936.19:B2	E:156254522-156254687	exon	156254522	156254687	2,3	random hexamer	EX_cortical	INH_migrating_interneuron	7	0.05488560129333849	-0.10143809780213779	0.09826251664575728	39.00819199457259
ENSMUSG00000041936.19:B2	E:156254771-156254868	exon	156254771	156254868	2,3	random hexamer	EX_cortical	INH_migrating_interneuron	7	0.05488560129333849	0.09667487622310131	0.0839539293592752	39.00819199457259
ENSMUSG00000041936.19:B2	E:156255035-156255170	exon	156255035	156255170	2,3	random hexamer	EX_cortical	INH_migrating_interneuron	7	0.05488560129333849	-0.07222614599974797	0.0887924067675293	39.00819199457259
ENSMUSG00000041936.19:B2	E:156255257-156255487	exon	156255257	156255487	2,3	random hexamer	EX_cortical	INH_migrating_interneuron	7	0.05488560129333849	0.19858019916200922	0.14887515266880255	39.00819199457259
ENSMUSG00000041936.19:B2	E:156255858-156256074	exon	156255858	156256074	2,3	random hexamer	EX_cortical	INH_migrating_interneuron	7	0.05488560129333849	0.01804906996831841	0.051622364878489424	39.00819199457259
ENSMUSG00000041936.19:B2	E:156256244-156256437	exon	156256244	156256437	2,3	random hexamer	EX_cortical	INH_migrating_interneuron	7	0.05488560129333849	0.004796867348225008	0.0647503800717613	39.00819199457259
ENSMUSG00000041936.19:B2	E:156256531-156256879	exon	156256531	156256879	2,3	random hexamer	EX_cortical	INH_migrating_interneuron	7	0.05488560129333849	0.028223389570343444	0.05535553645669061	39.00819199457259
ENSMUSG00000041936.19:B2	J:156250971-156257018	junction	156250971	156257018	1	random hexamer	INH_migrating_interneuron	EX_cortical	7	0.05488560129333851	0.0	0.0	106.0
ENSMUSG00000041936.19:B2	J:156251963-156253189	junction	156251963	156253189	2	random hexamer	INH_midbrain	EX_cortical	4	0.05713046836364277	0.10463673392062137	0.048650411791988146	73.0
ENSMUSG00000041936.19:B2	J:156256879-156257018	junction	156256879	156257018	2,3	random hexamer	EX_cortical	INH_migrating_interneuron	7	0.05488560129333849	-0.0057142857142857195	0.0057142857142857195	106.0
ENSMUSG00000042548.15:B1	E:153187748-153187764	exon	153187748	153187764	2	random hexamer	INH_medium_spiny	EX_cortical	4	0.13428182711889675	0.08998022412656558	0.08998022412656558	5.675824175824176
ENSMUSG00000042589.19:B1	E:122062978-122062984	exon	122062978	122062984	1	random hexamer	INH_midbrain	EX_cortical	4	0.18196690005493457	-0.049553571428571426	0.049553571428571426	22.18918918918919
ENSMUSG00000042589.19:B1	E:122181832-122181907	exon	122181832	122181907	2,3	random hexamer	EX_cortical	INH_midbrain	4	0.18196690005493465	0.0784084690684014	0.2572892956758399	22.18918918918919
ENSMUSG00000042589.19:B1	E:122185633-122185888	exon	122185633	122185888	2	random hexamer	EX_cortical	EX_cerebellum_granule	3	0.079979543763716	-0.0232156862745098	0.0232156862745098	11.153153153153154
ENSMUSG00000042589.19:B1	E:122187838-122187914	exon	122187838	122187914	3	random hexamer	EX_cortical	INH_midbrain	4	0.14735802945248205	0.4924666980137161	0.24776567571088923	22.18918918918919
ENSMUSG00000042700.17:B1	E:82216799-82216850	exon	82216799	82216850	2,3	poly(dT)	INH_migrating_interneuron	INH_medium_spiny	4	0.05435319724962984	-0.25249183006535947	0.23588100071194026	10.573770491803279
ENSMUSG00000042700.17:B1	E:82216799-82216850	exon	82216799	82216850	2,3	random hexamer	EX_cortical	INH_migrating_interneuron	6	0.09537183628158112	-0.06226503077169291	0.2603552377408289	10.721311475409834
ENSMUSG00000042700.17:B1	E:82281236-82281302	exon	82281236	82281302	2,3	poly(dT)	INH_migrating_interneuron	INH_medium_spiny	4	0.05435319724962984	0.23062358427566343	0.12863097604144247	10.573770491803279
ENSMUSG00000042700.17:B1	E:82281236-82281302	exon	82281236	82281302	2,3	random hexamer	EX_cortical	INH_migrating_interneuron	6	0.09537183628158112	0.003525601665074688	0.25043486695007294	10.721311475409834
ENSMUSG00000042700.17:B1	E:82312730-82312799	exon	82312730	82312799	3	poly(dT)	INH_migrating_interneuron	INH_medium_spiny	4	0.06416789914380265	-0.03867753623188407	0.1278750264761051	10.573770491803279
ENSMUSG00000042700.17:B1	E:82312730-82312799	exon	82312730	82312799	3	random hexamer	EX_cortical	INH_migrating_interneuron	6	0.0924337940009336	0.018212088823295863	0.19682673043895174	10.721311475409834
ENSMUSG00000043079.18:B1	E:60742982-60743177	exon	60742982	60743177	1	random hexamer	EX_cortical	INH_medium_spiny	4	0.0646366992810106	-0.02956506546575964	0.1667771980896143	24.84233835252436
ENSMUSG00000043079.18:B1	E:60762523-60762925	exon	60762523	60762925	3,4	random hexamer	INH_medium_spiny	EX_cortical	4	0.06558389047226984	0.0	0.0	24.84233835252436
ENSMUSG00000043079.18:B1	E:60762925-60763157	exon	60762925	60763157	4	random hexamer	INH_medium_spiny	EX_cortical	4	0.09292487579406392	0.0	0.0	24.84233835252436
ENSMUSG00000043079.18:B1	E:60781267-60781391	exon	60781267	60781391	4	random hexamer	INH_medium_spiny	EX_cortical	4	0.09292487579406392	0.0	0.0	24.84233835252436
ENSMUSG00000045038.15:B1	E:86475212-86475601	exon	86475212	86475601	2	random hexamer	INH_migrating_interneuron	EX_cortical	3	0.18383417603669652	0.0	0.0	13.02857142857143
ENSMUSG00000045103.20:B1	E:81992508-81992753	exon	81992508	81992753	1	poly(dT)	ASC	EX_cortical	4	0.11157695700861062	0.28893927941546993	0.1764033795794317	12.080645161290322
ENSMUSG00000045103.20:B1	E:81992508-81992753	exon	81992508	81992753	1	random hexamer	ASC	EX_cortical	4	0.24100150015922897	0.0	0.0	8.774193548387096
ENSMUSG00000045103.20:B1	E:82180233-82180295	exon	82180233	82180295	1	poly(dT)	ASC	EX_cortical	4	0.11157695700861062	0.45317220543806647	0.2644180606972416	12.080645161290322
ENSMUSG00000045103.20:B1	E:82180233-82180295	exon	82180233	82180295	1	random hexamer	ASC	EX_cortical	4	0.24100150015922897	0.6771687625296154	0.2317470028680705	8.774193548387096
ENSMUSG00000045103.20:B1	E:82389867-82389960	exon	82389867	82389960	1	poly(dT)	ASC	EX_cortical	4	0.11157695700861062	0.4939790787216872	0.22828237377072813	12.080645161290322
ENSMUSG00000045103.20:B1	E:82389867-82389960	exon	82389867	82389960	1	random hexamer	ASC	EX_cortical	4	0.24100150015922897	0.3707250956180713	0.19596199909371106	8.774193548387096
ENSMUSG00000045103.20:B1	E:82395031-82395109	exon	82395031	82395109	1	poly(dT)	ASC	EX_cortical	4	0.11157695700861062	0.33784381824831644	0.1983014641772322	12.080645161290322
ENSMUSG00000045103.20:B1	E:82395031-82395109	exon	82395031	82395109	1	random hexamer	ASC	EX_cortical	4	0.24100150015922897	0.2901206768476852	0.34694213159071	8.774193548387096
ENSMUSG00000045103.20:B1	E:82418664-82418757	exon	82418664	82418757	1	poly(dT)	ASC	EX_cortical	4	0.11157695700861062	0.2813337456194599	0.18464821879426996	12.080645161290322
ENSMUSG00000045103.20:B1	E:82418664-82418757	exon	82418664	82418757	1	random hexamer	ASC	EX_cortical	4	0.24100150015922897	0.6659488775164161	0.12345324612441602	8.774193548387096
ENSMUSG00000045103.20:B1	E:82424790-82424963	exon	82424790	82424963	1	poly(dT)	ASC	EX_cortical	4	0.11157695700861062	0.1457879788804644	0.08470462332742355	12.080645161290322
ENSMUSG00000045103.20:B1	E:82424790-82424963	exon	82424790	82424963	1	random hexamer	ASC	EX_cortical	4	0.24100150015922897	0.8963103242779894	0.08743169243857846	8.774193548387096
ENSMUSG00000045103.20:B1	E:82533432-82533551	exon	82533432	82533551	1	poly(dT)	ASC	EX_cortical	4	0.11157695700861062	0.5102807116112438	0.207647171414429	12.080645161290322
ENSMUSG00000045103.20:B1	E:82533432-82533551	exon	82533432	82533551	1	random hexamer	ASC	EX_cortical	4	0.24100150015922897	0.7127266000739919	0.24016051511654196	8.774193548387096
ENSMUSG00000045103.20:B1	E:82670867-82671052	exon	82670867	82671052	1	poly(dT)	ASC	EX_cortical	4	0.11157695700861062	0.1966633299966633	0.12328468737145551	12.080645161290322
ENSMUSG00000045103.20:B1	E:82670867-82671052	exon	82670867	82671052	1	random hexamer	ASC	EX_cortical	4	0.24100150015922897	0.8325160211865764	0.09186174698221229	8.774193548387096
ENSMUSG00000045103.20:B1	E:82672172-82672304	exon	82672172	82672304	1	poly(dT)	ASC	EX_cortical	4	0.11157695700861062	0.49067893367928683	0.26132016176342693	12.080645161290322
ENSMUSG00000045103.20:B1	E:82672172-82672304	exon	82672172	82672304	1	random hexamer	ASC	EX_cortical	4	0.24100150015922897	0.33381495366031444	0.4477657706232297	8.774193548387096
ENSMUSG00000045103.20:B1	E:82707653-82707842	exon	82707653	82707842	1	poly(dT)	ASC	EX_cortical	4	0.11157695700861062	0.41404216699963337	0.2847795314211134	12.080645161290322
ENSMUSG00000045103.20:B1	E:82707653-82707842	exon	82707653	82707842	1	random hexamer	ASC	EX_cortical	4	0.24100150015922897	0.4084551695074165	0.2110968291451735	8.774193548387096
ENSMUSG00000045103.20:B1	E:82708653-82708835	exon	82708653	82708835	1	poly(dT)	ASC	EX_cortical	4	0.11157695700861062	0.38168623668755025	0.22394630887829847	12.080645161290322
ENSMUSG00000045103.20:B1	E:82708653-82708835	exon	82708653	82708835	1	random hexamer	ASC	EX_cortical	4	0.24100150015922897	0.611650806238435	0.23521371196874935	8.774193548387096
ENSMUSG00000045103.20:B1	E:82721884-82722035	exon	82721884	82722035	1	poly(dT)	ASC	EX_cortical	4	0.11157695700861062	0.45921816944747873	0.23493676054043314	12.080645161290322
ENSMUSG00000045103.20:B1	E:82721884-82722035	exon	82721884	82722035	1	random hexamer	ASC	EX_cortical	4	0.24100150015922897	0.5156423940505402	0.20859309793201958	8.774193548387096
ENSMUSG00000045103.20:B1	E:82735373-82735493	exon	82735373	82735493	1	poly(dT)	ASC	EX_cortical	4	0.11157695700861062	0.324773222447418	0.17119853513941874	12.080645161290322
ENSMUSG00000045103.20:B1	E:82735373-82735493	exon	82735373	82735493	1	random hexamer	ASC	EX_cortical	4	0.24100150015922897	0.4531664212076583	0.24645927837822004	8.774193548387096
ENSMUSG00000045103.20:B1	E:82757708-82757810	exon	82757708	82757810	1	poly(dT)	ASC	EX_cortical	4	0.11157695700861062	0.21603812803118613	0.15545840204791755	12.080645161290322
ENSMUSG00000045103.20:B1	E:82757708-82757810	exon	82757708	82757810	1	random hexamer	ASC	EX_cortical	4	0.24100150015922897	0.3779968420659593	0.229336384978277	8.774193548387096
ENSMUSG00000045103.20:B1	E:82757905-82758013	exon	82757905	82758013	1	poly(dT)	ASC	EX_cortical	4	0.11157695700861062	0.3793442742064374	0.1744689379469583	12.080645161290322
ENSMUSG00000045103.20:B1	E:82757905-82758013	exon	82757905	82758013	1	random hexamer	ASC	EX_cortical	4	0.24100150015922897	0.37306898321163207	0.39187785146340337	8.774193548387096
ENSMUSG00000045103.20:B1	E:82765473-82765653	exon	82765473	82765653	1	poly(dT)	ASC	EX_cortical	4	0.11157695700861062	0.4285520167702857	0.24744772821189118	12.080645161290322
ENSMUSG00000045103.20:B1	E:82765473-82765653	exon	82765473	82765653	1	random hexamer	ASC	EX_cortical	4	0.24100150015922897	0.5286617545568952	0.4461518185087946	8.774193548387096
ENSMUSG00000045103.20:B1	E:82772926-82773102	exon	82772926	82773102	1	poly(dT)	ASC	EX_cortical	4	0.11157695700861062	0.3290445383569469	0.31549890144408477	12.080645161290322
ENSMUSG00000045103.20:B1	E:82772926-82773102	exon	82772926	82773102	1	random hexamer	ASC	EX_cortical	4	0.24100150015922897	0.27608139803514015	0.25035754767047114	8.774193548387096
ENSMUSG00000045103.20:B1	E:82798982-82799106	exon	82798982	82799106	1	poly(dT)	ASC	EX_cortical	4	0.11157695700861062	0.3173415930583772	0.3000482501498783	12.080645161290322
ENSMUSG00000045103.20:B1	E:82798982-82799106	exon	82798982	82799106	1	random hexamer	ASC	EX_cortical	4	0.24100150015922897	0.36381129021298075	0.26901912953849366	8.774193548387096
ENSMUSG00000045103.20:B1	E:82816140-82816228	exon	82816140	82816228	1	poly(dT)	ASC	EX_cortical	4	0.11157695700861062	0.5046174262411006	0.20657362777263594	12.080645161290322
ENSMUSG00000045103.20:B1	E:82816140-82816228	exon	82816140	82816228	1	random hexamer	ASC	EX_cortical	4	0.24100150015922897	0.3409977762849853	0.39810564702651247	8.774193548387096
ENSMUSG00000045103.20:B1	E:82825134-82825376	exon	82825134	82825376	1	poly(dT)	ASC	EX_cortical	4	0.11157695700861062	0.44559903439628235	0.23658211725684394	12.080645161290322
ENSMUSG00000045103.20:B1	E:82825134-82825376	exon	82825134	82825376	1	random hexamer	ASC	EX_cortical	4	0.24100150015922897	0.7933894096814651	0.16176196941481974	8.774193548387096
ENSMUSG00000045103.20:B1	E:82829740-82829921	exon	82829740	82829921	1	poly(dT)	ASC	EX_cortical	4	0.11157695700861062	0.2827289127604834	0.24107335592526485	12.080645161290322
ENSMUSG00000045103.20:B1	E:82829740-82829921	exon	82829740	82829921	1	random hexamer	ASC	EX_cortical	4	0.24100150015922897	0.38582453629024316	0.25105094004587397	8.774193548387096
ENSMUSG00000045103.20:B1	E:82845852-82845998	exon	82845852	82845998	1	poly(dT)	ASC	EX_cortical	4	0.11157695700861062	0.5149360043080371	0.1473126900250393	12.080645161290322
ENSMUSG00000045103.20:B1	E:82845852-82845998	exon	82845852	82845998	1	random hexamer	ASC	EX_cortical	4	0.24100150015922897	0.07546962410344837	0.054703761820226335	8.774193548387096
ENSMUSG00000045103.20:B1	E:82846911-82847124	exon	82846911	82847124	1	poly(dT)	ASC	EX_cortical	4	0.11157695700861062	0.40487521422612105	0.19048571953891666	12.080645161290322
ENSMUSG00000045103.20:B1	E:82846911-82847124	exon	82846911	82847124	1	random hexamer	ASC	EX_cortical	4	0.24100150015922897	0.47340865783202596	0.24198201838746264	8.774193548387096
ENSMUSG00000045103.20:B1	E:82849731-82849845	exon	82849731	82849845	1	poly(dT)	ASC	EX_cortical	4	0.11157695700861062	0.4551369674676348	0.3009956114178893	12.080645161290322
ENSMUSG00000045103.20:B1	E:82849731-82849845	exon	82849731	82849845	1	random hexamer	ASC	EX_cortical	4	0.24100150015922897	0.17768328091470506	0.44413894066251863	8.774193548387096
ENSMUSG00000045103.20:B1	E:82850941-82851097	exon	82850941	82851097	1	poly(dT)	ASC	EX_cortical	4	0.11157695700861062	0.2919128898319542	0.1428344240195457	12.080645161290322
ENSMUSG00000045103.20:B1	E:82850941-82851097	exon	82850941	82851097	1	random hexamer	ASC	EX_cortical	4	0.24100150015922897	0.4492328644733825	0.30088926862719695	8.774193548387096
ENSMUSG00000045103.20:B1	E:82857080-82857251	exon	82857080	82857251	1	poly(dT)	ASC	EX_cortical	4	0.11157695700861062	0.5484697035463809	0.20215742741535148	12.080645161290322
ENSMUSG00000045103.20:B1	E:82857080-82857251	exon	82857080	82857251	1	random hexamer	ASC	EX_cortical	4	0.24100150015922897	0.8702612316660873	0.0787299267063204	8.774193548387096
ENSMUSG00000045103.20:B1	E:82861737-82861920	exon	82861737	82861920	1	poly(dT)	ASC	EX_cortical	4	0.11157695700861062	0.6203481760716654	0.15609967982031317	12.080645161290322
ENSMUSG00000045103.20:B1	E:82861737-82861920	exon	82861737	82861920	1	random hexamer	ASC	EX_cortical	4	0.24100150015922897	0.7685059996619908	0.21834077372069066	8.774193548387096
ENSMUSG00000045103.20:B1	E:82871560-82871695	exon	82871560	82871695	1	poly(dT)	ASC	EX_cortical	4	0.11157695700861062	0.6508244767192553	0.20560416293654274	12.080645161290322
ENSMUSG00000045103.20:B1	E:82871560-82871695	exon	82871560	82871695	1	random hexamer	ASC	EX_cortical	4	0.24100150015922897	0.5745704467353951	0.25305586197751806	8.774193548387096
ENSMUSG00000045103.20:B1	E:82874025-82874175	exon	82874025	82874175	1	poly(dT)	ASC	EX_cortical	4	0.11157695700861062	0.549222050366291	0.16997874667157925	12.080645161290322
ENSMUSG00000045103.20:B1	E:82874025-82874175	exon	82874025	82874175	1	random hexamer	ASC	EX_cortical	4	0.24100150015922897	0.5103800777887795	0.27931584888772526	8.774193548387096
ENSMUSG00000045103.20:B1	E:82899311-82899473	exon	82899311	82899473	1	poly(dT)	ASC	EX_cortical	4	0.11157695700861062	0.5912750218600182	0.22707511974191613	12.080645161290322
ENSMUSG00000045103.20:B1	E:82899311-82899473	exon	82899311	82899473	1	random hexamer	ASC	EX_cortical	4	0.24100150015922897	0.2802823787843166	0.13148131065336421	8.774193548387096
ENSMUSG00000045103.20:B1	E:82921652-82921763	exon	82921652	82921763	1	poly(dT)	ASC	EX_cortical	4	0.11157695700861062	0.2842343363118708	0.26866593961872665	12.080645161290322
ENSMUSG00000045103.20:B1	E:82921652-82921763	exon	82921652	82921763	1	random hexamer	ASC	EX_cortical	4	0.24100150015922897	0.608319610328555	0.16706996580914013	8.774193548387096
ENSMUSG00000045103.20:B1	E:82922081-82922255	exon	82922081	82922255	1	poly(dT)	ASC	EX_cortical	4	0.11157695700861062	0.09406436352432765	0.2656957188180575	12.080645161290322
ENSMUSG00000045103.20:B1	E:82922081-82922255	exon	82922081	82922255	1	random hexamer	ASC	EX_cortical	4	0.24100150015922897	0.28657819304211657	0.1545890337557121	8.774193548387096
ENSMUSG00000045103.20:B1	E:82924884-82925040	exon	82924884	82925040	1	poly(dT)	ASC	EX_cortical	4	0.11157695700861062	0.27316689780074443	0.09658791591539452	12.080645161290322
ENSMUSG00000045103.20:B1	E:82924884-82925040	exon	82924884	82925040	1	random hexamer	ASC	EX_cortical	4	0.24100150015922897	0.1885853467562529	0.12277967868103638	8.774193548387096
ENSMUSG00000045103.20:B1	E:82930668-82930839	exon	82930668	82930839	1	poly(dT)	ASC	EX_cortical	4	0.11157695700861062	0.31996805582351356	0.3763788429365726	12.080645161290322
ENSMUSG00000045103.20:B1	E:82930668-82930839	exon	82930668	82930839	1	random hexamer	ASC	EX_cortical	4	0.24100150015922897	0.4713407288094955	0.2038567718464076	8.774193548387096
ENSMUSG00000045103.20:B1	E:82948553-82948733	exon	82948553	82948733	1	poly(dT)	ASC	EX_cortical	4	0.11157695700861062	0.5035723055213657	0.23283760506357792	12.080645161290322
ENSMUSG00000045103.20:B1	E:82948553-82948733	exon	82948553	82948733	1	random hexamer	ASC	EX_cortical	4	0.24100150015922897	0.8011166310351499	0.08083309875215937	8.774193548387096
ENSMUSG00000045103.20:B1	E:82949594-82949723	exon	82949594	82949723	1	poly(dT)	ASC	EX_cortical	4	0.11157695700861062	0.5292612094596139	0.2409378186914084	12.080645161290322
ENSMUSG00000045103.20:B1	E:82949594-82949723	exon	82949594	82949723	1	random hexamer	ASC	EX_cortical	4	0.24100150015922897	0.7120259187986335	0.15309660196653735	8.774193548387096
ENSMUSG00000045103.20:B1	E:82951986-82952157	exon	82951986	82952157	1	poly(dT)	ASC	EX_cortical	4	0.11157695700861062	0.35825336810894676	0.20162397435594387	12.080645161290322
ENSMUSG00000045103.20:B1	E:82951986-82952157	exon	82951986	82952157	1	random hexamer	ASC	EX_cortical	4	0.24100150015922897	0.3774167870469796	0.22543968463826325	8.774193548387096
ENSMUSG00000045103.20:B1	E:82966072-82966195	exon	82966072	82966195	1	poly(dT)	ASC	EX_cortical	4	0.11157695700861062	0.6972532444243194	0.1361114377132762	12.080645161290322
ENSMUSG00000045103.20:B1	E:82966072-82966195	exon	82966072	82966195	1	random hexamer	ASC	EX_cortical	4	0.24100150015922897	0.4652777777777778	0.2701201435941212	8.774193548387096
