test_id	feature_id	feature_type	primer	n_cell_types	fitted_range	rank_correlation
ENSMUSG00000052572.20:B1	J:91614948-91617325	junction	random hexamer	4	0.09388126329358437	0.19999999999999998
ENSMUSG00000052572.20:B1	J:91617464-91646373	junction	random hexamer	4	0.19616310445038487	0.39999999999999997
ENSMUSG00000052572.20:B1	J:91617464-91690005	junction	random hexamer	4	0.10228184115680032	0.10540925533894598
ENSMUSG00000052572.20:B1	J:91646529-91690005	junction	random hexamer	4	0.19616310445038487	0.6000000000000001
ENSMUSG00000052572.20:B1	J:91690074-91737769	junction	random hexamer	4	0.09388126329358437	1.0
ENSMUSG00000052572.20:B2	E:92069839-92069881	exon	poly(dT)	4	0.055955992478912156	0.7999999999999999
ENSMUSG00000052572.20:B2	E:92069839-92069881	exon	random hexamer	3	0.055955992478912156	-1.0
ENSMUSG00000052572.20:B2	J:92066531-92069839	junction	poly(dT)	4	0.055955992478912156	0.316227766016838
ENSMUSG00000052572.20:B2	J:92066531-92076898	junction	poly(dT)	4	0.07279435932527484	0.7999999999999999
ENSMUSG00000052572.20:B2	J:92066531-92076898	junction	random hexamer	3	0.07279435932527484	-0.5
ENSMUSG00000052572.20:B2	J:92069881-92076898	junction	poly(dT)	4	0.055955992478912156	0.39999999999999997
ENSMUSG00000052572.20:B2	J:92069881-92076898	junction	random hexamer	3	0.055955992478912156	-0.5
ENSMUSG00000052727.7:B1	E:99583683-99584128	exon	random hexamer	9	0.054647251580836616	-0.18333333333333335
ENSMUSG00000052727.7:B1	E:99644615-99644717	exon	random hexamer	9	0.05464725158083672	0.35
ENSMUSG00000052727.7:B1	E:99652811-99653048	exon	random hexamer	9	0.05464725158083672	0.43333333333333335
ENSMUSG00000052727.7:B1	J:99580804-99583683	junction	random hexamer	9	0.054647251580836616	0.5049752469181039
ENSMUSG00000052727.7:B1	J:99580804-99644615	junction	random hexamer	9	0.05464725158083672	0.43333333333333335
ENSMUSG00000052727.7:B1	J:99644717-99652811	junction	random hexamer	9	0.05464725158083672	0.11666666666666665
ENSMUSG00000052889.12:B1	E:121888519-121888531	exon	random hexamer	4	0.12571457777247008	0.39999999999999997
ENSMUSG00000053199.14:B1	E:51676651-51676911	exon	poly(dT)	3	0.15642595729232556	1.0
ENSMUSG00000053199.14:B1	E:51676959-51677144	exon	poly(dT)	3	0.15642595729232553	-0.8660254037844387
ENSMUSG00000053199.14:B1	J:51676911-51697035	junction	poly(dT)	3	0.15642595729232556	0.5
ENSMUSG00000053877.13:B1	E:127111198-127111510	exon	random hexamer	6	0.06839721633462299	0.3142857142857143
ENSMUSG00000053877.13:B1	E:127112163-127112189	exon	random hexamer	6	0.057332661523262204	0.5161002296110789
ENSMUSG00000053877.13:B1	E:127112189-127112218	exon	random hexamer	6	0.136873109928213	-0.6957252427829382
ENSMUSG00000053877.13:B1	E:127112218-127112295	exon	random hexamer	6	0.11715671887434542	-0.6571428571428573
ENSMUSG00000053877.13:B1	E:127113336-127113412	exon	random hexamer	6	0.15684287377856732	0.028571428571428574
ENSMUSG00000053877.13:B1	E:127115113-127115319	exon	random hexamer	6	0.15684287377856732	-0.08571428571428573
ENSMUSG00000053877.13:B1	J:127111510-127113336	junction	random hexamer	6	0.06839721633462299	0.6571428571428573
ENSMUSG00000053877.13:B1	J:127113412-127115113	junction	random hexamer	6	0.15684287377856732	0.028571428571428574
ENSMUSG00000053877.13:B2	E:127118774-127118831	exon	random hexamer	6	0.05132518898402705	0.7142857142857143
ENSMUSG00000053877.13:B2	J:127118774-127118831	junction	random hexamer	6	0.05132518898402702	-0.3714285714285715
ENSMUSG00000054728.18:B1	E:42834098-42834402	exon	poly(dT)	4	0.10552581430231	1.0
ENSMUSG00000054728.18:B1	E:42834098-42834402	exon	random hexamer	5	0.10552581430231	0.8999999999999998
ENSMUSG00000054728.18:B1	E:42836125-42836173	exon	poly(dT)	4	0.10552581430231	1.0
ENSMUSG00000054728.18:B1	E:42836125-42836173	exon	random hexamer	5	0.10552581430231	0.7
ENSMUSG00000054728.18:B1	E:43213046-43213253	exon	poly(dT)	4	0.07040706754753967	-0.6000000000000001
ENSMUSG00000054728.18:B1	E:43213046-43213253	exon	random hexamer	5	0.08319424914159862	-0.6
ENSMUSG00000054728.18:B1	J:42834402-42836125	junction	poly(dT)	4	0.10552581430231	0.7999999999999999
ENSMUSG00000054728.18:B1	J:42834402-42836125	junction	random hexamer	5	0.10552581430231	0.8999999999999998
ENSMUSG00000054728.18:B1	J:43210822-43213046	junction	poly(dT)	4	0.07040706754753967	1.0
ENSMUSG00000054728.18:B1	J:43210822-43213046	junction	random hexamer	5	0.08319424914159862	0.39999999999999997
ENSMUSG00000054728.18:B1	J:43210822-43231130	junction	poly(dT)	4	0.09517192649794703	0.7999999999999999
ENSMUSG00000054728.18:B1	J:43210822-43231130	junction	random hexamer	5	0.09517192649794703	0.7
ENSMUSG00000054728.18:B1	J:43213253-43231130	junction	poly(dT)	4	0.07040706754753967	0.632455532033676
ENSMUSG00000054728.18:B1	J:43213253-43231130	junction	random hexamer	5	0.08319424914159862	0.7
ENSMUSG00000055065.8:B1	E:79430756-79430760	exon	poly(dT)	6	0.112574340152233	-0.3714285714285715
ENSMUSG00000055065.8:B1	E:79430756-79430760	exon	random hexamer	5	0.05650933375473988	-0.09999999999999999
ENSMUSG00000055065.8:B1	E:79430760-79430942	exon	poly(dT)	6	0.12851545626524719	0.39279220242478635
ENSMUSG00000055065.8:B1	E:79430760-79430942	exon	random hexamer	5	0.07607568851675711	-0.6
ENSMUSG00000055254.16:B1	E:58955510-58955827	exon	poly(dT)	5	0.3262342806389485	0.3
ENSMUSG00000055254.16:B1	E:58955510-58955827	exon	random hexamer	6	0.42047346666520585	-0.028571428571428574
ENSMUSG00000055254.16:B1	E:58956094-58956198	exon	poly(dT)	5	0.39320748191177457	0.20519567041703082
ENSMUSG00000055254.16:B1	E:58956094-58956198	exon	random hexamer	6	0.39320748191177457	0.2
ENSMUSG00000055254.16:B1	E:58956198-58956504	exon	poly(dT)	5	0.09016355337580939	-0.6
ENSMUSG00000055254.16:B1	E:58956198-58956504	exon	random hexamer	6	0.33679766433995084	-0.7142857142857143
ENSMUSG00000055254.16:B1	J:58955827-58956198	junction	poly(dT)	5	0.3262342806389485	-0.3
ENSMUSG00000055254.16:B1	J:58955827-58956198	junction	random hexamer	6	0.42047346666520585	-0.14285714285714288
ENSMUSG00000055254.16:B2	E:59035005-59035084	exon	random hexamer	6	0.10408166700244656	0.028571428571428574
ENSMUSG00000055254.16:B2	E:59035084-59036293	exon	poly(dT)	3	0.08935869201970081	1.0
ENSMUSG00000055254.16:B2	E:59035084-59036293	exon	random hexamer	6	0.33338906882966046	-0.08571428571428573
ENSMUSG00000055254.16:B2	E:59079836-59084841	exon	poly(dT)	3	0.37687521758116665	1.0
ENSMUSG00000055254.16:B2	E:59079836-59084841	exon	random hexamer	6	0.3942413547326288	0.8285714285714287
ENSMUSG00000055254.16:B2	E:59133615-59133804	exon	poly(dT)	3	0.29637901245841247	1.0
ENSMUSG00000055254.16:B2	E:59133615-59133804	exon	random hexamer	6	0.41803499093900165	0.8285714285714287
ENSMUSG00000055254.16:B2	E:59185780-59185911	exon	poly(dT)	3	0.29637901245841247	0.5
ENSMUSG00000055254.16:B2	E:59185780-59185911	exon	random hexamer	6	0.41803499093900165	0.48571428571428577
ENSMUSG00000055254.16:B2	E:59202106-59202279	exon	poly(dT)	3	0.29637901245841247	1.0
ENSMUSG00000055254.16:B2	E:59202106-59202279	exon	random hexamer	6	0.41803499093900165	0.48571428571428577
ENSMUSG00000055254.16:B2	E:59208041-59208276	exon	poly(dT)	3	0.29637901245841247	0.5
ENSMUSG00000055254.16:B2	E:59208041-59208276	exon	random hexamer	6	0.41803499093900165	0.7142857142857143
ENSMUSG00000055254.16:B2	E:59274246-59274405	exon	poly(dT)	3	0.29637901245841247	0.5
ENSMUSG00000055254.16:B2	E:59274246-59274405	exon	random hexamer	6	0.41803499093900165	0.7714285714285715
ENSMUSG00000055254.16:B2	E:59275981-59281784	exon	poly(dT)	3	0.29637901245841247	0.5
ENSMUSG00000055254.16:B2	E:59275981-59281784	exon	random hexamer	6	0.41803499093900165	0.942857142857143
ENSMUSG00000055254.16:B2	J:59026076-59035084	junction	poly(dT)	3	0.10417814535887662	0.8660254037844387
ENSMUSG00000055254.16:B2	J:59026076-59035084	junction	random hexamer	6	0.28039320851235566	0.5408987230262506
ENSMUSG00000055254.16:B2	J:59026076-59079836	junction	poly(dT)	3	0.37687521758116665	1.0
ENSMUSG00000055254.16:B2	J:59026076-59079836	junction	random hexamer	6	0.3942413547326288	0.4285714285714286
ENSMUSG00000055254.16:B2	J:59026076-59133615	junction	poly(dT)	3	0.29637901245841247	0.5
ENSMUSG00000055254.16:B2	J:59026076-59133615	junction	random hexamer	6	0.41803499093900165	0.8285714285714287
ENSMUSG00000055254.16:B2	J:59133804-59185780	junction	poly(dT)	3	0.29637901245841247	1.0
ENSMUSG00000055254.16:B2	J:59133804-59185780	junction	random hexamer	6	0.41803499093900165	0.4285714285714286
ENSMUSG00000055254.16:B2	J:59185911-59202106	junction	poly(dT)	3	0.29637901245841247	0.5
ENSMUSG00000055254.16:B2	J:59185911-59202106	junction	random hexamer	6	0.41803499093900165	0.8857142857142858
ENSMUSG00000055254.16:B2	J:59202279-59208041	junction	poly(dT)	3	0.29637901245841247	1.0
ENSMUSG00000055254.16:B2	J:59202279-59208041	junction	random hexamer	6	0.41803499093900165	0.5428571428571429
ENSMUSG00000055254.16:B2	J:59208276-59274246	junction	poly(dT)	3	0.29637901245841247	0.5
ENSMUSG00000055254.16:B2	J:59208276-59274246	junction	random hexamer	6	0.41803499093900165	-0.3142857142857143
ENSMUSG00000055254.16:B2	J:59274405-59275981	junction	poly(dT)	3	0.29637901245841247	1.0
ENSMUSG00000055254.16:B2	J:59274405-59275981	junction	random hexamer	6	0.41803499093900165	0.7714285714285715
ENSMUSG00000055421.9:B1	E:94125797-94126168	exon	poly(dT)	6	0.1291000586934044	0.08571428571428573
ENSMUSG00000055421.9:B1	E:94125797-94126168	exon	random hexamer	5	0.1291000586934044	-0.7
ENSMUSG00000055421.9:B1	E:94126168-94126324	exon	poly(dT)	6	0.113663947927507	0.942857142857143
ENSMUSG00000055421.9:B1	E:94126168-94126324	exon	random hexamer	5	0.113663947927507	0.39999999999999997
ENSMUSG00000055421.9:B1	E:94128065-94128105	exon	poly(dT)	6	0.113663947927507	0.8285714285714287
ENSMUSG00000055421.9:B1	E:94128065-94128105	exon	random hexamer	5	0.113663947927507	0.7
ENSMUSG00000055421.9:B1	J:94125797-94127556	junction	poly(dT)	6	0.12910005869340446	0.6761234037828133
ENSMUSG00000055421.9:B1	J:94125797-94127556	junction	random hexamer	5	0.12910005869340446	0.15389675281277312
ENSMUSG00000055421.9:B1	J:94126324-94127556	junction	poly(dT)	6	0.113663947927507	0.6571428571428573
ENSMUSG00000055421.9:B1	J:94126324-94127556	junction	random hexamer	5	0.113663947927507	0.6
ENSMUSG00000056211.14:B1	E:128114646-128116593	exon	random hexamer	5	0.2145668504885016	0.7
ENSMUSG00000056211.14:B1	E:128118374-128118476	exon	random hexamer	5	0.21456685048850155	-0.3
ENSMUSG00000056211.14:B1	E:128121196-128121493	exon	random hexamer	5	0.21456685048850155	-0.49999999999999994
ENSMUSG00000056211.14:B1	E:128124710-128124834	exon	random hexamer	5	0.21456685048850155	-0.7999999999999999
ENSMUSG00000056211.14:B1	E:128138941-128139096	exon	random hexamer	5	0.21456685048850155	-0.8999999999999998
ENSMUSG00000056211.14:B1	E:128144137-128144289	exon	random hexamer	5	0.21456685048850155	-0.7
ENSMUSG00000056211.14:B1	E:128149336-128149440	exon	random hexamer	5	0.21456685048850155	-0.9999999999999999
ENSMUSG00000056211.14:B1	E:128151205-128151378	exon	random hexamer	5	0.21456685048850155	-0.09999999999999999
ENSMUSG00000056211.14:B1	E:128159059-128159204	exon	random hexamer	5	0.21456685048850155	0.09999999999999999
ENSMUSG00000056211.14:B1	E:128162802-128162885	exon	random hexamer	5	0.21456685048850155	-0.7
ENSMUSG00000056211.14:B1	E:128163278-128163363	exon	random hexamer	5	0.21456685048850155	-0.19999999999999998
ENSMUSG00000056211.14:B1	E:128164133-128165473	exon	random hexamer	5	0.21456685048850155	-0.7
ENSMUSG00000056211.14:B1	J:128114646-128118374	junction	random hexamer	5	0.21456685048850155	0.7
ENSMUSG00000056211.14:B1	J:128118476-128121196	junction	random hexamer	5	0.21456685048850155	-0.19999999999999998
ENSMUSG00000056211.14:B1	J:128121493-128124710	junction	random hexamer	5	0.21456685048850155	0.6
ENSMUSG00000056211.14:B1	J:128124834-128138941	junction	random hexamer	5	0.21456685048850155	-0.7
ENSMUSG00000056211.14:B1	J:128139096-128144137	junction	random hexamer	5	0.21456685048850155	-0.7
ENSMUSG00000056211.14:B1	J:128144289-128149336	junction	random hexamer	5	0.21456685048850155	-0.9999999999999999
ENSMUSG00000056211.14:B1	J:128149440-128151205	junction	random hexamer	5	0.21456685048850155	-0.09999999999999999
ENSMUSG00000056211.14:B1	J:128151378-128159059	junction	random hexamer	5	0.21456685048850155	0.49999999999999994
ENSMUSG00000056211.14:B1	J:128159204-128162802	junction	random hexamer	5	0.21456685048850155	-0.9999999999999999
ENSMUSG00000056211.14:B1	J:128162885-128163278	junction	random hexamer	5	0.21456685048850155	0.09999999999999999
ENSMUSG00000056211.14:B1	J:128163363-128164133	junction	random hexamer	5	0.21456685048850155	-0.39999999999999997
ENSMUSG00000057649.7:B1	E:74085929-74085956	exon	poly(dT)	4	0.06562387369326417	0.7999999999999999
ENSMUSG00000057738.15:B1	E:29855691-29855694	exon	poly(dT)	4	0.05442273234847572	-0.7999999999999999
ENSMUSG00000057738.15:B1	E:29855691-29855694	exon	random hexamer	7	0.1036849785571955	0.07142857142857144
ENSMUSG00000057738.15:B3	E:29904169-29904184	exon	poly(dT)	6	0.10368464366713759	0.48571428571428577
ENSMUSG00000057738.15:B3	E:29904169-29904184	exon	random hexamer	7	0.10368464366713759	-0.7500000000000002
ENSMUSG00000057738.15:B3	J:29903850-29904169	junction	poly(dT)	6	0.10368464366713759	0.3142857142857143
ENSMUSG00000057738.15:B3	J:29903850-29904169	junction	random hexamer	7	0.10368464366713759	-0.5357142857142858
ENSMUSG00000057738.15:B3	J:29903850-29905600	junction	poly(dT)	6	0.10368464366713753	-0.4394802124588286
ENSMUSG00000057738.15:B3	J:29904184-29905600	junction	poly(dT)	6	0.10368464366713759	0.7714285714285715
ENSMUSG00000057738.15:B3	J:29904184-29905600	junction	random hexamer	7	0.10368464366713759	-0.5714285714285715
ENSMUSG00000057897.15:B1	E:6015545-6015612	exon	random hexamer	5	0.1591102440275099	0.6
ENSMUSG00000058153.16:B1	E:112724734-112724841	exon	random hexamer	5	0.0803543505676162	0.39999999999999997
ENSMUSG00000058153.16:B1	E:112724841-112725043	exon	random hexamer	5	0.07271869757729917	-0.7
ENSMUSG00000058153.16:B1	E:112725043-112725051	exon	random hexamer	5	0.08099828092611464	-0.3
ENSMUSG00000058297.17:B1	E:59942040-59942289	exon	random hexamer	5	0.05520673518823688	0.8999999999999998
ENSMUSG00000058756.14:B1	E:98632636-98632698	exon	random hexamer	6	0.3199065770237018	0.2571428571428572
ENSMUSG00000058799.17:B1	E:111309083-111309102	exon	poly(dT)	4	0.07229013637964557	0.39999999999999997
ENSMUSG00000058975.8:B1	E:46045920-46047071	exon	random hexamer	3	0.08571295968488313	-0.5
ENSMUSG00000059146.13:B1	E:78227537-78227730	exon	random hexamer	5	0.0533078861823556	-0.3
ENSMUSG00000059146.13:B1	E:78227730-78228156	exon	random hexamer	5	0.15588364603504745	-0.09999999999999999
ENSMUSG00000061080.12:B1	E:41353219-41353398	exon	random hexamer	5	0.17044111481315055	0.3
ENSMUSG00000061576.16:B1	E:27022354-27023116	exon	poly(dT)	5	0.19981645209983906	0.09999999999999999
ENSMUSG00000061576.16:B1	E:27022354-27023116	exon	random hexamer	4	0.19981645209983906	0.39999999999999997
ENSMUSG00000061576.16:B1	E:27109692-27110286	exon	poly(dT)	5	0.23890010317332883	0.8999999999999998
ENSMUSG00000061576.16:B1	E:27109692-27110286	exon	random hexamer	4	0.23890010317332883	0.7999999999999999
ENSMUSG00000061576.16:B1	E:27254196-27254811	exon	poly(dT)	5	0.14383184834546478	-0.8999999999999998
ENSMUSG00000061576.16:B1	E:27254196-27254811	exon	random hexamer	4	0.14383184834546478	-0.39999999999999997
ENSMUSG00000061576.16:B1	E:27466972-27467359	exon	poly(dT)	5	0.262597083513096	0.8999999999999998
ENSMUSG00000061576.16:B1	E:27466972-27467359	exon	random hexamer	4	0.262597083513096	0.7999999999999999
ENSMUSG00000061576.16:B1	J:27023116-27587752	junction	poly(dT)	5	0.19981645209983906	0.3
ENSMUSG00000061576.16:B1	J:27023116-27587752	junction	random hexamer	4	0.19981645209983906	0.9486832980505139
ENSMUSG00000061576.16:B1	J:27110286-27587752	junction	poly(dT)	5	0.23890010317332883	0.3
ENSMUSG00000061576.16:B1	J:27110286-27587752	junction	random hexamer	4	0.23890010317332883	0.7999999999999999
ENSMUSG00000061576.16:B1	J:27254811-27587752	junction	poly(dT)	5	0.14383184834546478	-0.09999999999999999
ENSMUSG00000061576.16:B1	J:27254811-27587752	junction	random hexamer	4	0.14383184834546478	-0.39999999999999997
ENSMUSG00000061576.16:B1	J:27467359-27587752	junction	poly(dT)	5	0.262597083513096	0.39999999999999997
ENSMUSG00000061576.16:B1	J:27467359-27587752	junction	random hexamer	4	0.262597083513096	0.7999999999999999
ENSMUSG00000061601.16:B1	E:14844040-14846007	exon	poly(dT)	6	0.2817422175971155	0.14285714285714288
ENSMUSG00000061601.16:B1	E:14844040-14846007	exon	random hexamer	6	0.2817422175971155	0.48571428571428577
ENSMUSG00000061601.16:B1	E:14861623-14861765	exon	poly(dT)	6	0.28174221759711554	0.8857142857142858
ENSMUSG00000061601.16:B1	E:14861623-14861765	exon	random hexamer	6	0.28174221759711554	0.48571428571428577
ENSMUSG00000061601.16:B1	E:14867280-14867348	exon	poly(dT)	6	0.28174221759711554	0.8857142857142858
ENSMUSG00000061601.16:B1	E:14867280-14867348	exon	random hexamer	6	0.28174221759711554	0.2571428571428572
ENSMUSG00000061601.16:B1	E:14905556-14905691	exon	poly(dT)	6	0.28174221759711554	1.0
ENSMUSG00000061601.16:B1	E:14905556-14905691	exon	random hexamer	6	0.28174221759711554	1.0
ENSMUSG00000061601.16:B1	E:14906917-14907063	exon	poly(dT)	6	0.28174221759711554	0.3714285714285715
ENSMUSG00000061601.16:B1	E:14906917-14907063	exon	random hexamer	6	0.28174221759711554	0.48571428571428577
ENSMUSG00000061601.16:B1	E:14908759-14913473	exon	poly(dT)	6	0.28174221759711554	1.0
ENSMUSG00000061601.16:B1	E:14908759-14913473	exon	random hexamer	6	0.28174221759711554	0.2571428571428572
ENSMUSG00000061601.16:B1	J:14844040-14861623	junction	poly(dT)	6	0.28174221759711554	0.6957252427829382
ENSMUSG00000061601.16:B1	J:14844040-14861623	junction	random hexamer	6	0.28174221759711554	0.3142857142857143
ENSMUSG00000061601.16:B1	J:14861765-14867280	junction	poly(dT)	6	0.28174221759711554	0.8857142857142858
ENSMUSG00000061601.16:B1	J:14861765-14867280	junction	random hexamer	6	0.28174221759711554	0.2571428571428572
ENSMUSG00000061601.16:B1	J:14867348-14905556	junction	poly(dT)	6	0.28174221759711554	0.8857142857142858
ENSMUSG00000061601.16:B1	J:14867348-14905556	junction	random hexamer	6	0.28174221759711554	-0.48571428571428577
ENSMUSG00000061601.16:B1	J:14905691-14906917	junction	poly(dT)	6	0.28174221759711554	0.8285714285714287
ENSMUSG00000061601.16:B1	J:14905691-14906917	junction	random hexamer	6	0.28174221759711554	0.7714285714285715
ENSMUSG00000061601.16:B1	J:14907063-14908759	junction	poly(dT)	6	0.28174221759711554	0.8857142857142858
ENSMUSG00000061601.16:B1	J:14907063-14908759	junction	random hexamer	6	0.28174221759711554	0.48571428571428577
ENSMUSG00000061603.9:B1	E:52746165-52746225	exon	random hexamer	4	0.10218211767118213	0.39999999999999997
ENSMUSG00000061603.9:B1	E:52842618-52842619	exon	random hexamer	4	0.10218211767118207	-0.6000000000000001
ENSMUSG00000061603.9:B1	J:52746225-52842619	junction	random hexamer	4	0.10218211767118213	0.39999999999999997
ENSMUSG00000061689.16:B1	E:156542541-156543594	exon	random hexamer	6	0.16569010119724875	0.4285714285714286
ENSMUSG00000061689.16:B1	E:156546329-156546574	exon	random hexamer	6	0.16569010119724875	0.4285714285714286
ENSMUSG00000061689.16:B1	E:156547775-156547890	exon	random hexamer	6	0.16569010119724875	0.7714285714285715
ENSMUSG00000061689.16:B1	E:156548997-156549048	exon	random hexamer	6	0.16569010119724875	0.028571428571428574
ENSMUSG00000061689.16:B1	E:156552940-156553181	exon	random hexamer	6	0.16569010119724875	-0.2571428571428572
ENSMUSG00000061689.16:B1	E:156562964-156562989	exon	random hexamer	6	0.18095240794370618	0.8285714285714287
ENSMUSG00000061689.16:B1	E:156562989-156563007	exon	random hexamer	6	0.15239054058816612	0.7714285714285715
ENSMUSG00000061689.16:B1	E:156563411-156564022	exon	random hexamer	6	0.08419076504599307	-0.3714285714285715
