test_id	block_id	gene_id	gene_name	event_type	event_components	chromosome	strand	left_anchor	right_anchor	n_tested_paths	tested_path_signatures	n_test_levels	statistic	empirical_p_value	fdr
ENSMUSG00000069601.15:B1	ENSMUSG00000069601.15:B1	ENSMUSG00000069601.15	Ank3	whole-gene complex	cassette exon; multi-exon skipping; mutually exclusive exons	chr10	+	null	null	9	[[[69370051, 69370114], [69644245, 69644347], [69644702, 69644801], [69645000, 69645099], [69651524, 69651623], [69658037, 69658223], [69660147, 69660246], [69685935, 69686034], [69703214, 69703313], [69706831, 69707029], [69710619, 69710718], [69713659, 69713758], [69715722, 69715821], [69718190, 69718388], [69720576, 69720675], [69720968, 69721067], [69728151, 69728349], [69729274, 69729373], [69733870, 69733969], [69734057, 69734156], [69734823, 69734919], [69740027, 69740100], [69740277, 69740340], [69756267, 69756321], [69763524, 69763648], [69768223, 69768326], [69786781, 69786888], [69791755, 69791980], [69794747, 69794902], [69809551, 69809763], [69811877, 69812085], [69813542, 69813639], [69814300, 69814529], [69815147, 69815273], [69816101, 69816224], [69817945, 69818027], [69830201, 69830276], [69833924, 69834056], [69835184, 69835328], [69837752, 69838431], [69840439, 69840821], [69851397, 69851463]], [[69370051, 69370114], [69644245, 69644347], [69644702, 69644801], [69645000, 69645099], [69651524, 69651623], [69658037, 69658223], [69660147, 69660246], [69685935, 69686034], [69703214, 69703313], [69706831, 69707029], [69710619, 69710718], [69713659, 69713758], [69715722, 69715821], [69718190, 69718388], [69720576, 69720675], [69720968, 69721067], [69728151, 69728349], [69729274, 69729373], [69733870, 69733969], [69734057, 69734156], [69734823, 69734919], [69740027, 69740100], [69740277, 69740340], [69763524, 69763648], [69768223, 69768326], [69786781, 69786888], [69791755, 69791980], [69794747, 69794902], [69809551, 69809763], [69811877, 69812085], [69813542, 69813639], [69814300, 69814529], [69815147, 69815273], [69816101, 69816224], [69817945, 69818027], [69830201, 69830276], [69833924, 69834056], [69835184, 69835328], [69837752, 69838431], [69840439, 69840821], [69851397, 69851463]], [[69370051, 69370114], [69644245, 69644347], [69644702, 69644801], [69645000, 69645099], [69651524, 69651623], [69658037, 69658223], [69660147, 69660246], [69685935, 69686034], [69703214, 69703313], [69706831, 69707029], [69710619, 69710718], [69713659, 69713758], [69715722, 69715821], [69718190, 69718388], [69720576, 69720675], [69720968, 69721067], [69728151, 69728349], [69729274, 69729373], [69733870, 69733969], [69734057, 69734156], [69734823, 69734919], [69740027, 69740100], [69756267, 69756321], [69763524, 69763648], [69768223, 69768326], [69786781, 69786888], [69791755, 69791980], [69794747, 69794902], [69809551, 69809763], [69811877, 69812085], [69813542, 69813639], [69814300, 69814529], [69815147, 69815273], [69816101, 69816224], [69817945, 69818027], [69830201, 69830276], [69833924, 69834056], [69835184, 69835328], [69837752, 69838431], [69840439, 69840821], [69851397, 69851463]], [[69370051, 69370114], [69644245, 69644347], [69644702, 69644801], [69645000, 69645099], [69651524, 69651623], [69658037, 69658223], [69660147, 69660246], [69685935, 69686034], [69703214, 69703313], [69706831, 69707029], [69710619, 69710718], [69713659, 69713758], [69715722, 69715821], [69718190, 69718388], [69720576, 69720675], [69720968, 69721067], [69728151, 69728349], [69729274, 69729373], [69733870, 69733969], [69734057, 69734156], [69734823, 69734919], [69740027, 69740100], [69763524, 69763648], [69768223, 69768326], [69786781, 69786888], [69791755, 69791980], [69794747, 69794902], [69809551, 69809763], [69811877, 69812085], [69813542, 69813639], [69814300, 69814529], [69815147, 69815273], [69816101, 69816224], [69817945, 69818027], [69830201, 69830276], [69833924, 69834056], [69835184, 69835328], [69837752, 69838431], [69840439, 69840821], [69851397, 69851463]], [[69370051, 69370114], [69786781, 69786888], [69791755, 69791980], [69794747, 69794902], [69809551, 69809763], [69811877, 69812085], [69813542, 69813639], [69814300, 69814529], [69815147, 69815273], [69816101, 69816224], [69817945, 69818027], [69830201, 69830276], [69833924, 69834056], [69835184, 69835328], [69838340, 69838431], [69840439, 69840821], [69851397, 69851463]], [[69621354, 69621502], [69644245, 69644347], [69644702, 69644801], [69645000, 69645099], [69651524, 69651623], [69658037, 69658223], [69660147, 69660246], [69685935, 69686034], [69694049, 69694351]], [[69761361, 69762021], [69763524, 69763648], [69768223, 69768326], [69786781, 69786888], [69791755, 69791980], [69794747, 69794902], [69809551, 69809763], [69811877, 69812085], [69813542, 69813639], [69814300, 69814529], [69815147, 69815273], [69816101, 69816224], [69817945, 69818027], [69830201, 69830276], [69833924, 69834056], [69835184, 69835328], [69837752, 69838431], [69840439, 69840821], [69851397, 69851483], [69859661, 69860784]], [[69761634, 69762021], [69763524, 69763648], [69768223, 69768326], [69786781, 69786888], [69791755, 69791980], [69794747, 69794902], [69809551, 69809763], [69811877, 69812085], [69813542, 69813639], [69814300, 69814529], [69815147, 69815273], [69816101, 69816224], [69817945, 69818027], [69830201, 69830276], [69833924, 69834056], [69835184, 69835328], [69837752, 69838431], [69840439, 69840821], [69851400, 69851635]], [[69761783, 69762021], [69763524, 69763648], [69768223, 69768326], [69786781, 69786888], [69791755, 69791980], [69794747, 69794902], [69809551, 69809763], [69811877, 69812085], [69813542, 69813639], [69814300, 69814529], [69815147, 69815273], [69816101, 69816224], [69817945, 69818027], [69830201, 69830276], [69833924, 69834056], [69835184, 69835328], [69838340, 69838431], [69840439, 69840821], [69851397, 69851483], [69859661, 69860473]]]	8	251.31422836701893	9.52653138992093e-05	0.0015180391809236
ENSMUSG00000069729.15:B1	ENSMUSG00000069729.15:B1	ENSMUSG00000069729.15	Arid1b	alternative first region	alternative acceptor; cassette exon	chr17	+	null	[5046695, 5046767]	3	[[], [[5045213, 5046695]], [[5045348, 5046695]]]	6	28.93041696234	0.0028579594169762	0.0117824669482285
ENSMUSG00000070000.14:B1	ENSMUSG00000070000.14:B1	ENSMUSG00000070000.14	Fcho1	alternative first region		chr8	-	[72173895, 72173948]	null	2	[[[72173948, 72173951]], [[72178276, 72178360], [72174462, 72174503]]]	4	12.899065629940932	0.0003779765654529	0.0022697996529028
ENSMUSG00000071753.14:B1	ENSMUSG00000071753.14:B1	ENSMUSG00000071753.14	Cdr1os	whole-gene complex		chrX	+	null	null	4	[[[60159983, 60160030], [60161819, 60161853], [60162192, 60162297], [60162947, 60163030], [60165617, 60165765], [60176971, 60177109], [60178326, 60178402], [60216590, 60216648], [60218733, 60219929]], [[60159991, 60160030], [60161819, 60161853], [60162192, 60162297], [60162947, 60163030], [60178326, 60178402], [60226853, 60229780], [60247301, 60247391]], [[60160003, 60160064], [60162192, 60162297], [60162947, 60163030], [60165617, 60165765], [60176971, 60177109], [60178318, 60178402], [60218733, 60219597]], [[60225155, 60225205], [60226853, 60227280]]]	5	47.080561977495	0.0001905306277984	0.0015180391809236
ENSMUSG00000072825.12:B1	ENSMUSG00000072825.12:B1	ENSMUSG00000072825.12	Cep170b	alternative first region	mutually exclusive exons; retained intron	chr12	+	null	[112691057, 112691189]	4	[[[112688607, 112688816]], [[112688627, 112688669], [112688719, 112688816]], [[112688627, 112688675], [112688726, 112688816]], [[112691052, 112691057]]]	5	49.6379289288254	0.0001905306277984	0.0015180391809236
ENSMUSG00000072825.12:B2	ENSMUSG00000072825.12:B2	ENSMUSG00000072825.12	Cep170b	mutually exclusive exons	mutually exclusive exons	chr12	+	[112698438, 112698517]	[112698935, 112698992]	2	[[[112698517, 112698519]], [[112698933, 112698935]]]	5	17.35173063953528	0.0006199628022318	0.0032861718773064
ENSMUSG00000072825.12:B3	ENSMUSG00000072825.12:B3	ENSMUSG00000072825.12	Cep170b	multi-exon skipping	multi-exon skipping	chr12	+	[112701785, 112701982]	[112705765, 112705943]	2	[[], [[112701982, 112702259], [112702589, 112703302], [112703591, 112703765], [112704007, 112704098], [112704272, 112705765]]]	5	13.988771756393431	0.0030998140111593	0.0126914224227006
ENSMUSG00000072825.12:B4	ENSMUSG00000072825.12:B4	ENSMUSG00000072825.12	Cep170b	cassette exon	cassette exon	chr12	+	[112705765, 112705943]	[112707312, 112707445]	2	[[], [[112707207, 112707312]]]	5	16.12095228539158	0.0009919404835709	0.004921019502061
ENSMUSG00000072825.12:B5	ENSMUSG00000072825.12:B5	ENSMUSG00000072825.12	Cep170b	alternative last region	alternative donor; cassette exon	chr12	+	[112711098, 112712089]	null	3	[[], [[112712089, 112713021]], [[112712089, 112713026]]]	5	33.14213587811173	0.0005715918833952	0.003084864073718
ENSMUSG00000074505.7:B1	ENSMUSG00000074505.7:B1	ENSMUSG00000074505.7	Fat3	alternative first region	multi-exon skipping	chr9	-	[16286244, 16289527]	null	2	[[], [[16412316, 16412581], [16289527, 16289550]]]	5	19.240370550481792	0.0003719776813391	0.0022697996529028
ENSMUSG00000074657.6:B1	ENSMUSG00000074657.6:B1	ENSMUSG00000074657.6	Kif5a	alternative first region	cassette exon	chr10	-	[127098636, 127098949]	null	2	[[], [[127098949, 127099217]]]	8	70.70081254257802	9.52653138992093e-05	0.0015180391809236
ENSMUSG00000075318.14:B1	ENSMUSG00000075318.14:B1	ENSMUSG00000075318.14	Scn2a	alternative first region	cassette exon; mutually exclusive exons	chr2	+	null	[65500788, 65501106]	3	[[], [[65451114, 65451359]], [[65499108, 65499158]]]	5	42.38050034142428	0.0001905306277984	0.0015180391809236
ENSMUSG00000075318.14:B2	ENSMUSG00000075318.14:B2	ENSMUSG00000075318.14	Scn2a	mutually exclusive exons	mutually exclusive exons	chr2	+	[65512340, 65512469]	[65514014, 65514287]	2	[[[65512846, 65512938]], [[65513033, 65513125]]]	5	13.03155335879677	0.0058276503409795	0.021138585045386
ENSMUSG00000078307.4:B1	ENSMUSG00000078307.4:B1	ENSMUSG00000078307.4	AI593442	alternative first region	mutually exclusive exons	chr9	-	[52584343, 52589817]	null	2	[[[52590588, 52590729]], [[52590882, 52591080]]]	2	3.861308165491648	0.011705523846377	0.0376698654489214
ENSMUSG00000085438.3:B1	ENSMUSG00000085438.3:B1	ENSMUSG00000085438.3	Oip5os1	alternative first region	alternative acceptor	chr2	+	null	[119424822, 119424915]	4	[[[119424756, 119424822]], [[119424760, 119424822]], [[119424808, 119424822]], [[119424810, 119424822]]]	5	26.83055895297908	0.0149566542821758	0.0462461827717972
ENSMUSG00000092274.5:B1	ENSMUSG00000092274.5:B1	ENSMUSG00000092274.5	Neat1	whole-gene complex		chr19	-	null	null	3	[[[5877687, 5878040], [5876228, 5876329], [5875342, 5875599]], [[5894952, 5895504], [5892334, 5894786]], [[5895234, 5895287], [5894952, 5894994], [5894605, 5894786], [5893708, 5894462]]]	2	9.673102654256937	0.0010575906162868	0.0051604627057724
ENSMUSG00000092341.5:B1	ENSMUSG00000092341.5:B1	ENSMUSG00000092341.5	Malat1	whole-gene complex		chr19	-	null	null	3	[[[5846416, 5846980], [5845721, 5845813]], [[5847031, 5847492], [5845718, 5845813]], [[5852265, 5852699], [5851943, 5851994]]]	12	63.157111781362346	0.0001905306277984	0.0015180391809236
ENSMUSG00000095562.9:B1	ENSMUSG00000095562.9:B1	ENSMUSG00000095562.9	Gm55594	alternative first region	mutually exclusive exons; retained intron	chrX	+	null	[168793775, 168793934]	4	[[[168792654, 168792675]], [[168792817, 168792902], [168793669, 168793775]], [[168792990, 168793775]], [[168793739, 168793760], [168793765, 168793775]]]	4	41.57982270787529	0.0001905306277984	0.0015180391809236
ENSMUSG00000095562.9:B2	ENSMUSG00000095562.9:B2	ENSMUSG00000095562.9	Gm55594	cassette exon	cassette exon	chrX	+	[168793775, 168793934]	[168793936, 168793960]	2	[[], [[168793934, 168793936]]]	4	16.33357348765027	0.0002519843769686	0.0017260929822351
ENSMUSG00000096054.4:B1	ENSMUSG00000096054.4:B1	ENSMUSG00000096054.4	Syne1	whole-gene complex		chr10	-	null	null	3	[[[5018806, 5019063], [5011388, 5011551], [5007779, 5007967], [5006376, 5006527], [5002655, 5002838], [5002274, 5002412], [4998723, 4998915], [4997530, 4997858], [4993610, 4993753], [4991460, 4991584], [4990763, 4990975], [4987215, 4987416], [4984932, 4985061], [4982916, 4983129], [4981765, 4981858], [4980375, 4980434], [4971578, 4972247]], [[5500458, 5500678], [5491947, 5492212], [5406806, 5406868], [5393139, 5393235], [5386738, 5386822], [5376254, 5376275], [5375667, 5375760], [5374203, 5374382], [5370379, 5370576], [5366789, 5366899], [5359763, 5359871], [5355424, 5355562], [5353840, 5354005], [5318191, 5318304], [5317490, 5317659], [5311484, 5311581], [5310673, 5310876], [5308940, 5309105], [5308333, 5308486], [5306676, 5306820], [5303814, 5303988], [5302051, 5302210], [5300864, 5301029], [5299256, 5299391], [5298928, 5299087], [5298540, 5298749], [5297821, 5297930], [5296820, 5296985], [5294794, 5294962], [5293357, 5293522], [5292153, 5292294], [5289224, 5289385], [5287182, 5287333], [5283410, 5283638], [5282939, 5283038], [5280151, 5280339], [5279458, 5279582], [5277315, 5277482], [5276509, 5276663], [5273768, 5274397], [5272580, 5272760], [5268342, 5268493], [5267815, 5267974], [5265924, 5266107], [5261687, 5261789], [5259234, 5259438], [5255677, 5255885], [5254393, 5254506], [5252132, 5252338], [5251236, 5251392], [5248751, 5249043], [5247089, 5247262], [5243711, 5244021], [5243075, 5243240], [5239215, 5239572], [5224256, 5224393], [5223590, 5223768], [5220806, 5220989], [5215087, 5215231], [5214609, 5214765], [5212651, 5212816], [5210892, 5211065], [5209238, 5209392], [5206779, 5206923], [5205392, 5205557], [5200676, 5200994], [5199602, 5199758], [5199278, 5199449], [5198045, 5198372], [5196333, 5196486], [5195803, 5195971], [5193004, 5193181], [5190167, 5190314], [5184566, 5184692], [5183311, 5183488], [5181575, 5181841], [5177553, 5179714], [5172182, 5172520], [5171862, 5172007], [5170285, 5170504], [5168498, 5168758], [5165668, 5165834], [5165191, 5165344], [5161939, 5162092], [5160853, 5161036], [5159455, 5159593], [5155247, 5155433], [5154954, 5155077], [5154051, 5154234], [5151995, 5152139], [5144472, 5144667], [5143031, 5143172], [5135752, 5135920], [5135395, 5135557], [5125721, 5125916], [5122887, 5123061], [5118686, 5118878], [5112333, 5112465], [5111451, 5111561], [5107620, 5107759], [5104463, 5104595], [5103862, 5104018], [5103098, 5103308], [5096252, 5096354], [5093149, 5093269], [5090811, 5091012], [5081907, 5082081], [5080009, 5080141], [5078379, 5078576], [5077193, 5077326], [5076659, 5076842], [5074813, 5074963], [5073654, 5073831], [5072980, 5073136], [5066966, 5067122], [5063949, 5064120], [5061374, 5061508], [5060830, 5061035], [5058521, 5058704], [5057812, 5057959], [5054813, 5054968], [5053635, 5053783], [5052329, 5052424], [5049359, 5049594], [5047484, 5047679], [5036667, 5036793], [5033823, 5033979], [5025788, 5025947], [5022036, 5022203], [5011388, 5011551], [5007779, 5007967], [5006376, 5006527], [5002655, 5002838], [5002274, 5002412], [4998723, 4998915], [4997530, 4997858], [4995265, 4995334], [4993610, 4993753], [4991460, 4991584], [4990763, 4990975], [4987215, 4987416], [4984932, 4985061], [4982916, 4983129], [4981765, 4981858], [4980375, 4980434], [4970916, 4972247]], [[5500458, 5500692], [5491947, 5492212], [5406806, 5406868], [5393139, 5393235], [5386738, 5386822], [5376254, 5376275], [5375667, 5375760], [5374203, 5374382], [5370379, 5370576], [5366789, 5366899], [5359763, 5359871], [5355424, 5355562], [5353840, 5354005], [5318191, 5318304], [5317490, 5317659], [5311484, 5311581], [5310673, 5310876], [5308940, 5309105], [5308333, 5308486], [5306676, 5306820], [5303814, 5303988], [5302051, 5302210], [5300864, 5301029], [5299256, 5299391], [5298928, 5299087], [5298540, 5298749], [5297821, 5297930], [5296820, 5296985], [5294794, 5294962], [5293357, 5293522], [5292153, 5292294], [5286940, 5289385]]]	9	78.92923312217516	9.52653138992093e-05	0.0015180391809236
ENSMUSG00000097156.9:B1	ENSMUSG00000097156.9:B1	ENSMUSG00000097156.9	Gm3764	whole-gene complex		chr3	+	null	null	6	[[[88113836, 88114661], [88116941, 88120202]], [[88113890, 88113941], [88114492, 88114661], [88115109, 88116202]], [[88114593, 88114661], [88116941, 88117023], [88128409, 88128591], [88131571, 88131742], [88133250, 88133353], [88134672, 88134931], [88135865, 88136001], [88136318, 88136672], [88136991, 88137268]], [[88114595, 88114661], [88116941, 88117023], [88127385, 88127632], [88128262, 88128591], [88129263, 88129331], [88130276, 88130361], [88131574, 88131742], [88133250, 88133353], [88134672, 88134931], [88135865, 88136007], [88136318, 88136672], [88136991, 88137266]], [[88121776, 88121974], [88128409, 88128591], [88130276, 88130361], [88131574, 88131742], [88132748, 88132877], [88133255, 88133353], [88136318, 88136672], [88136991, 88137268]], [[88121821, 88121974], [88128409, 88128591], [88130276, 88130361], [88131574, 88131742], [88133250, 88133353], [88134672, 88136672], [88136991, 88137268]]]	3	45.23149316081969	0.0001905306277984	0.0015180391809236
ENSMUSG00000097392.5:B1	ENSMUSG00000097392.5:B1	ENSMUSG00000097392.5	Thoc2l	alternative first region	cassette exon	chr5	+	null	[104656217, 104656437]	2	[[], [[104656215, 104656217]]]	3	8.205627100828657	0.0034612056533025	0.0140419299966557
ENSMUSG00000097392.5:B2	ENSMUSG00000097392.5:B2	ENSMUSG00000097392.5	Thoc2l	alternative last region	cassette exon; multi-exon skipping	chr5	+	[104665288, 104670249]	null	3	[[], [[104670249, 104670590], [104671982, 104672014], [104672124, 104672291], [104673683, 104673838], [104686691, 104686839], [104689031, 104689128], [104697451, 104697556], [104698751, 104702073]], [[104670249, 104670590], [104671982, 104672014], [104672124, 104672291], [104673683, 104673838], [104686691, 104686839], [104689031, 104689128], [104698751, 104702073]]]	3	22.190597634441925	0.0002479851208927	0.0017260929822351
ENSMUSG00000097451.12:B1	ENSMUSG00000097451.12:B1	ENSMUSG00000097451.12	Rian	whole-gene complex		chr12	+	null	null	10	[[[109571451, 109571735], [109572647, 109572777], [109573847, 109573930], [109583607, 109583783], [109586746, 109586834], [109591534, 109591609], [109593481, 109593566], [109604272, 109604360], [109608998, 109609086], [109609847, 109609895], [109611695, 109612317]], [[109583227, 109583783], [109586746, 109586834], [109591534, 109591609], [109593481, 109593587], [109604272, 109604360], [109611695, 109612719]], [[109583308, 109583783], [109586746, 109586834], [109591534, 109591609], [109593481, 109593566], [109601827, 109601891], [109604272, 109604360], [109606700, 109606762], [109608998, 109609086], [109609847, 109611050]], [[109586808, 109586834], [109591534, 109591609], [109593481, 109593587], [109596454, 109596625], [109600627, 109600788], [109601827, 109601891], [109604272, 109604360], [109606700, 109606762], [109608998, 109609086], [109609847, 109609895], [109611695, 109611765], [109612280, 109612713]], [[109599624, 109600788], [109601827, 109601891], [109604272, 109604360], [109606700, 109606762], [109608998, 109609086], [109609847, 109609895], [109611695, 109611765], [109612280, 109613185], [109615587, 109615676], [109616505, 109616591], [109617446, 109617533], [109618292, 109618372], [109620719, 109620866], [109622282, 109622368], [109624491, 109624555], [109626156, 109626241], [109627179, 109628150]], [[109600408, 109600788], [109601827, 109601891], [109604272, 109604360], [109606700, 109608879]], [[109604053, 109604360], [109608998, 109610603]], [[109609060, 109609086], [109609847, 109609895], [109611695, 109611765], [109612280, 109613185], [109615587, 109615676], [109616505, 109617533], [109618292, 109618372], [109620719, 109620866], [109622282, 109622368], [109623221, 109623265], [109624486, 109624555], [109626156, 109626241], [109627179, 109628150]], [[109611368, 109611765], [109612280, 109613185], [109615587, 109615676], [109616505, 109616591], [109617446, 109617533], [109618292, 109618372], [109619134, 109619149], [109620735, 109620866], [109622282, 109622324]], [[109612595, 109617533], [109618292, 109621434]]]	8	296.6775049314161	9.52653138992093e-05	0.0015180391809236
ENSMUSG00000097520.4:B1	ENSMUSG00000097520.4:B1	ENSMUSG00000097520.4	4930488L21Rik	alternative first region	mutually exclusive exons	chr8	-	[94535363, 94535512]	null	2	[[[94536312, 94536918]], [[94538248, 94540350]]]	2	5.258978283710794	0.0018380574634807	0.0081635420011449
